FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
06/05/2014	Ordinaria		OPEL	ZAFIRA	FabricaciónNacional	W0L0AHM75E2071749	40	Gasolina	1796	12,48	1503	2095	7			0	1		M	M	7	04/12/2014	28411		N	X	OPE26939	Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	103,00	7	168	N			Transito comunitario					BR11	1AABANBABG7	ADAM OPEL AG	1428	2095	M1	AF	0	EURO 5J	0	1000								2703	1488	1512	M			0		04/12/2014	bajas
30/03/1998	Ordinaria	20/11/2014	RENAULT	MEGANE CLASSIC	FabricaciónNacional	VF1LA0N0517898133	40	Diesel	1870	12,78	1150	1725	5			1	1		BI	BI	3	04/12/2014	48903		N	D	REN0020W	Particular PART-Sin especificar	48013	BARAKALDO	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						04/12/2014	bajas
23/08/2000	Ordinaria	12/01/2015	MITSUBISHI	MONTERO SPORT	ImportaciónNoComunitaria	JMB0NK940YP008321	25	Diesel	2477	15,14	1980	2510	5			5	1	VALLE DE JINAMAR	GC	GC	6	04/12/2014	35220		N	D		Particular PART-Sin especificar	35026	TELDE	0,00	5		N											0	0			0	EURO 2	0	1000								0	0	0						04/12/2014	bajas
01/06/1981	Ordinaria		SEAT	131 1430 R	FabricaciónNacional	VSS131A0009568760	40	Gasolina	1438	10,92	1005	1405	5			0	1		J	J	3	04/12/2014	23650		N	D		Particular PART-Sin especificar	23087	TORREDONJIMENO	0,00	5					Voluntaria			En desguace					0	0			0		0	1000								0	0	0						04/12/2014	bajas
01/10/2007	Ordinaria	13/03/2015	MV AGUSTA	BRUTALE 910	FabricaciónNacional	ZCGF411AC7V010771	50	Gasolina	909	8,30	210	370	2			4	1		MU	MA	6	04/12/2014	30500		N	D		Particular PART-Sin especificar	30027	MOLINA DE SEGURA	0,00	2		N											210	0			0	EURO III	0	0400								0	0	0						04/12/2014	bajas
08/04/2014	Ordinaria	03/12/2014	OPEL	ASTRA	ImportaciónUE	W0LPD6ED8EG049378	40	Gasolina	1598	11,63	1318	1905	5			1	1		Z	B	7	04/12/2014	50639		N	X	OPE27049	Público PUBL-Alquiler sin conductor	50107	FIGUERUELAS	85,00	5	154	N			Transito comunitario					CAEDA13	BA1H1EHTA5	ADAM OPEL AG	1393	1905	M1	AF	0	EURO 5 J	0	1000								2685	1541	1551	M			0		04/12/2014	bajas
31/01/2001	Ordinaria	28/02/2011	PEUGEOT	ELYSEO 125	ImportaciónUE	VGAG2AB0000017690	50	Gasolina	124	1,99	137	300	2			2	1	BO CASETAS	Z	Z	6	04/12/2014	50620		N	D		Particular PART-Sin especificar	50297	ZARAGOZA	0,00	2						S							0	0			0	EURO I	0	0400								0	0	0						04/12/2014	bajas
16/01/1998	Ordinaria		RENAULT	R. LAGUNA	ImportaciónUE	VF1B560KE17460755	40	Gasolina	1783	12,43	1240	1835	5			0	1		B	B	3	04/12/2014	8740		N	D	REN0867Z	Particular PART-Sin especificar	8196	S ANDREU DE BARCA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						04/12/2014	bajas
26/01/2000	Ordinaria	30/09/2014	PEUGEOT	206 3P XTD 1.9	ImportaciónUE	VF32CWJZT40682491	40	Diesel	1868	12,78	1009	1525	5			1	1		V	V	3	04/12/2014	46240		N	D		Particular PART-Sin especificar	46085	CARLET	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						04/12/2014	bajas
11/02/2002	VehículoEspecial	09/12/2008	A.U.S.A.	200 RMP	FabricaciónNacional	15429747	70	Diesel	1248	7,60	2000	4150	1			1	1		SG	M	7	03/12/2014	40216		N	D		Particular PART-Obras	40065	CHA?E		1					Transito comunitario								0	0			0		0									0	0	0						04/12/2014	bajas
30/06/2006	Ordinaria	16/12/2014	FORD	FORD TRANSIT	ImportaciónUE	WF0VXXBDFV5C65604	40	Diesel	1998	13,30	1659	2400	3			4	1	BOLEA	HU	LO	6	04/12/2014	22160		N	X		Particular PART-Sin especificar	22904	LA SOTONERA	62,50	3		N								240S FURGON MAN.			1734	2400			0	EURO 4	0	2400								0	0	0						04/12/2014	bajas
26/07/1996	Ordinaria	15/10/2008	RENAULT	R. MEGANE	FabricaciónNacional	VF1BA0U0515143474	40	Diesel	1870	12,78	1110	1670	5			1	1		CR	CR	6	04/12/2014	13250		N	D		Particular PART-Sin especificar	13039	DAIMIEL	0,00	5						S							0	0			0	EURO 1	0	1000								0	0	0						04/12/2014	bajas
17/02/1994	Ordinaria		VOLKSWAGEN	GOLF 1.9 TD	ImportaciónUE	WVWZZZ1HZRP246780	40	Diesel	1896	12,00	1125	1605	5			0	1		C	C	3	04/12/2014	15966		N	D		Particular PART-Sin especificar	15085	TOURO	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						04/12/2014	bajas
30/01/2004	Ordinaria	17/09/2004	RENAULT	CLIO	FabricaciónNacional	VF1BBR7CF30141249	40	Diesel	1461	11,02	980	1535	5			1	1		BI	BI	3	04/12/2014	48003		N	D	REN0HODW	Particular PART-Sin especificar	48020	BILBAO	0,00	5					Por Tratamiento Residual			En desguace					0	0			0	EURO 3	0									0	0	0						04/12/2014	bajas
03/08/2004	Ordinaria	19/11/2014	AUDI	A3 2.0	ImportaciónUE	WAUZZZ8P85A017534	40	Diesel	1968	13,19	1370	1930	5			5	1		M	T	6	04/12/2014	28913		N	D	AUD1923T	Particular PART-Sin especificar	28074	LEGANES	0,00	5		N				S							0	0			0	EURO 3	0	1000								0	0	0						04/12/2014	bajas
10/07/2001	Ciclomotor		DERBI	AVENTURA	FabricaciónNacional	VTHFURAXFSE375083	90	Gasolina	49	1,00	74	74	1			0	1		GR	GR	3	04/12/2014	18820		N	D		Particular PART-Sin especificar	18164	PUEBLA DON FADRIQUE	0,00	1					Voluntaria			En desguace					0	0			0	EURO I	0	0300								0	0	0						04/12/2014	bajas
05/05/2014	Ordinaria		PEUGEOT	BOX FG 335 L2H2 130	ImportaciónUE	VF3YCTMFB12590601	20	Diesel	2198	14,03	1925	3500	3			0	1		B	B	7	03/12/2014	8256		N	X	PEU01216S	Público PUBL-Alquiler sin conductor	8178	RAJADELL	96,00	3	199	N			Transito comunitario				Y	YCTMFB	YCTMFB/EY	AUTOMOBILES PEUGEOT	2000	3500	N1	BB	0	Euro 5	0	2420								3450	1810	1790	M	e3*2007/46*0045*04		0000		04/12/2014	bajas
19/03/2007	Ordinaria	13/03/2015	BMW	325I A COUPE	ImportaciónUE	WBAWB31060P110401	40	Gasolina	2497	17,89	1450	1930	4			3	1		M	M	6	04/12/2014	28300		N	D	BMW05495	Particular PART-Sin especificar	28013	ARANJUEZ	160,00	4		N								WB31			1525	1930			0	EURO 4	0	1000								0	0	0						04/12/2014	bajas
05/06/1998	Ordinaria	27/10/2014	FORD	ESCORT 5 PUERTAS 1.8	FabricaciónNacional	WF0AXXWPAAWS56381	40	Gasolina	1796	12,48	1138	1650	5			2	1		CU	AB	3	04/12/2014	16200		N	D	FOREV1PK	Particular PART-Sin especificar	16134	MOTILLA DEL PALANCAR	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						04/12/2014	bajas
29/11/1995	Ordinaria	04/12/2014	FORD	FIESTA COURRIER 1.8D	ImportaciónUE	SFA5XXBAF5SL88696	21	Diesel	1753	12,30	1050	1625	2			1	1		A	A	6	04/12/2014	3660		N	X		Particular PART-Sin especificar	3093	NOVELDA	0,00	5		N											0	0			0	EURO 1	0	3100								0	0	0						04/12/2014	bajas
08/04/1987	Ordinaria	09/02/1998	CITROEN	C 15 D	FabricaciónNacional	VS7VDPG0002PG2767	21	Diesel	1769	12,37	975	1545	2			3	1		OU	OU	3	04/12/2014	32700		N	X		Particular PART-Sin especificar	32043	MACEDA		5					Voluntaria			En desguace					0	0			0		0									0	0	0						04/12/2014	bajas
