FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
29/01/1999 0:00:00	Ordinaria	13/11/2013 0:00:00	MERCEDES-BENZ	A160CDI	ImportaciónUE	WDB1680071J165849	40	Diesel	1689	12,03	1155	1540	5			3	1	GRAO	CS	B	3	13/12/2014 0:00:00	12100		N	D		Particular PART-Sin especificar	12040	CASTELLO PLANA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						13/12/2014 0:00:00	bajas
12/12/2013 0:00:00	Ordinaria		HONDA	SH125AD	ImportaciónUE	ZDCJF41D0EF050408	50	Gasolina	125	1,45	130	315	2		SI	0	1		MA	MA	6	12/12/2014 0:00:00	29011		N	D		Particular PART-Sin especificar	29067	MALAGA	8,70	2		N				S	S			4	1	HONDA ITALIA INDUSTRIALE SPA	135	315	L3E		0	EURO 3	0	0400								1340	0	0	M					13/12/2014 0:00:00	bajas
28/12/2005 0:00:00	Ordinaria		RENAULT	MEGANE	FabricaciónNacional	VF1BMSE0635072986	40	Diesel	1461	11,02	1205	1770	5			0	1		BA	BA	3	13/12/2014 0:00:00	6400		N	D	REN0NJNE	Particular PART-Sin especificar	6044	DON BENITO	0,00	5			S		Voluntaria			En desguace		BMSE			1205	1770			0	EURO 3	0	1000								0	0	0						13/12/2014 0:00:00	bajas
17/04/2009 0:00:00	Ordinaria		HONDA	INTEGRA TYPE R	ImportaciónNoComunitaria	DB81200430	40	Gasolina	1797	12,48	1100	1375	4			0	1		B	B	6	12/12/2014 0:00:00	8024	01/12/1996 0:00:00	N	X		Particular PART-Sin especificar	8019	BARCELONA	147,00	4						S	S						1175	1375			0	EURO 1	0									0	0	0						13/12/2014 0:00:00	bajas
12/06/1997 0:00:00	Ordinaria		SEAT	INCA 1.9 D.	FabricaciónNacional	VSSZZZ9KZVR014335	0G	Diesel	1896	12,89	1135	1760	2			0	1		AB	AB	3	13/12/2014 0:00:00	2230		N	D		Particular PART-Sin especificar	2045	MADRIGUERAS	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	3100								0	0	0						13/12/2014 0:00:00	bajas
05/08/2005 0:00:00	Ordinaria		MERCEDES-BENZ	316 CDI	ImportaciónUE	WDB9036621R827745	03	Diesel	2685	17,37	2080	3500	3			0	1		O	O	6	12/12/2014 0:00:00	33200		N	X		Particular PART-Sin especificar	33024	GIJON	0,00	3						S	S						0	0			0	EURO 3	0	2420								0	0	0						13/12/2014 0:00:00	bajas
28/09/2004 0:00:00	Ordinaria		SEAT	CORDOBA 1.4	FabricaciónNacional	VSSZZZ6LZ5R052407	40	Gasolina	1390	10,70	1075	1594	5			0	1		CA	CA	3	13/12/2014 0:00:00	11400		N	D	SEA4780N	Particular PART-Sin especificar	11020	JEREZ DE LA FTRA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 3	0									0	0	0						13/12/2014 0:00:00	bajas
10/03/1995 0:00:00	Ordinaria	04/05/2001 0:00:00	OPEL	TIGRA A	ImportaciónUE	W0L000075S4215885	40	Gasolina	1389	10,69	1041	1330	4			2	1		M	M	3	13/12/2014 0:00:00	28220		N	D		Particular PART-Sin especificar	28080	MAJADAHONDA	0,00	4					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						13/12/2014 0:00:00	bajas
17/07/1998 0:00:00	Ordinaria	21/11/2014 0:00:00	OPEL	ASTRA	ImportaciónUE	W0L0TGF48W8084666	40	Gasolina	1598	11,63	1069	1625	5			2	1	MADRID	M	M	3	13/12/2014 0:00:00	28049		N	D		Particular PART-Sin especificar	28079	MADRID	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						13/12/2014 0:00:00	bajas
17/01/2001 0:00:00	Ordinaria	12/05/2011 0:00:00	VOLKSWAGEN	GOLF 1.9TDI 5V 2P	ImportaciónUE	WVWZZZ1JZ1P343344	40	Diesel	1896	12,89	1210	1760	5			2	1		Z	Z	3	13/12/2014 0:00:00	50018		N	D	VW04082B	Particular PART-Sin especificar	50297	ZARAGOZA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						13/12/2014 0:00:00	bajas
26/03/1982 0:00:00	Ordinaria		SEAT	PANDA 35	FabricaciónNacional	ZFA141A00-09055643	40	Gasolina	843	7,92	680	1150	5			0	1		P	P	3	13/12/2014 0:00:00	34002		N	D		Particular PART-Sin especificar	34120	PALENCIA		5					Voluntaria			En desguace					0	0			0		0									0	0	0						13/12/2014 0:00:00	bajas
