FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
11/04/2001 0:00:00	Ordinaria	19/05/2014 0:00:00	MERCEDES-BENZ	2628 B	ImportaciónUE	WDB9536431K545069	7C	Diesel	6374	31,39	10885	26000	2			1	1		A	A	6	07/12/2014 0:00:00	3204		N	X		Público PUBL-Sin especificar	3065	ELCHE	0,00	2		N				S							0	0			0		0	2256								0	0	0						07/12/2014 0:00:00	bajas
17/10/2013 0:00:00	Ordinaria		RENAULT	CAPTUR	FabricaciónNacional	VF12R5A1H50077129	40	Gasolina	898	7,34	1176	1658	5			0	1		M	M	6	07/12/2014 0:00:00	28019		N	D		Particular PART-Sin especificar	28079	MADRID	66,00	5	113	N								2R5A	2R5A1H	RENAULT ESPA?A COMERCIAL	1101	1658	M1	AB	0	EURO 5J	0	1000								2606	1531	1516	M					07/12/2014 0:00:00	bajas
26/10/2004 0:00:00	Ciclomotor	12/11/2010 0:00:00	YAMAHA	VY 50	FabricaciónNacional	VG5SA03E000001716	90	Gasolina	49	1,14	59	0	2			1	1		A	A	6	06/12/2014 0:00:00	3204		N	D		Particular PART-Sin especificar	3065	ELCHE	0,00	2													0	0			0	EURO II	0	0300								0	0	0						07/12/2014 0:00:00	bajas
08/11/2005 0:00:00	Ordinaria	19/03/2014 0:00:00	OPEL	VECTRA	ImportaciónUE	W0L0ZCF6861025255	40	Diesel	1910	12,94	1428	1995	5			4	1		BI	M	6	05/12/2014 0:00:00	48930		N	D	OPEZ211X	Particular PART-Sin especificar	48044	GETXO	0,00	5		N											0	0			0	EURO 3	0	1000								0	0	0						07/12/2014 0:00:00	bajas
18/01/1989 0:00:00	Ordinaria	03/12/2014 0:00:00	FIAT	UNO 45 S 5P	ImportaciónNoComunitaria	ZFA 146000-04380602	40	Gasolina	999	8,80	720	1200	5			2	1		CO	CO	3	07/12/2014 0:00:00	14014		N	D		Particular PART-Sin especificar	14021	CORDOBA	0,00	5		N			Voluntaria								0	0			0		0	1000								0	0	0						07/12/2014 0:00:00	bajas
08/08/1997 0:00:00	Ordinaria	27/10/2014 0:00:00	NISSAN	ALMERA	ImportaciónNoComunitaria	JN1FFAN15U0105076	40	Diesel	1974	13,21	1155	1630	5			2	1		V	V	6	06/12/2014 0:00:00	46013		N	D		Particular PART-Sin especificar	46250	VALENCIA	0,00	5		N				S	S						0	0			0	EURO 2	0	1000								0	0	0						07/12/2014 0:00:00	bajas
16/01/2003 0:00:00	Ciclomotor		PEUGEOT	TREKKER	FabricaciónNacional	VGAS1A00A00067227	90	Gasolina	49	1,00	88	88	2			0	1		AB	AB	6	05/12/2014 0:00:00	0		N	D		Particular PART-Sin especificar	2025	CAUDETE	0,00	2													0	0			0	EURO II	0	0300								0	0	0						07/12/2014 0:00:00	bajas
18/03/2004 0:00:00	Ordinaria	28/09/2007 0:00:00	CITROEN	C-15 1.9	FabricaciónNacional	VF7VDWT0004WT1218	0G	Diesel	1868	12,78	970	1530	5			4	1		MA	M	6	07/12/2014 0:00:00	29350		N	D	CIT13737	Particular PART-Sin especificar	29020	ARRIATE	0,00	5													0	0			0	EURO 3	0	3100								0	0	0						07/12/2014 0:00:00	bajas
09/04/2001 0:00:00	Ciclomotor		PIAGGIO	TYPHOON	ImportaciónUE	T6C1T0171382	90	Gasolina	49	1,00	65	65	2			0	1		GR	GR	6	07/12/2014 0:00:00	18690		N	D		Particular PART-Sin especificar	18017	ALMU?ECAR	1,08	2										N2			0	245			0	EURO I	0									0	0	0						07/12/2014 0:00:00	bajas
10/07/2007 0:00:00	Ordinaria		MERCEDES-BENZ	C200 KOMPRESSOR	ImportaciónUE	WDB2037421A528505	40	Gasolina	1796	12,48	1465	1935	4			0	1		M	M	6	06/12/2014 0:00:00	28002	14/04/2003 0:00:00	N	D		Particular PART-Sin especificar	28079	MADRID	0,00	4						S	S			R842K0			1540	1935			0	EURO 3	0	1000								0	0	0						07/12/2014 0:00:00	bajas
14/09/2009 0:00:00	Ordinaria		CHEVROLET	AVEO	ImportaciónUE	KL1SF69WJ9W066615	40	Gasolina	1399	10,75	1080	1573	5			0	1		GR	GR	6	07/12/2014 0:00:00	18007		N	D		Particular PART-Sin especificar	18087	GRANADA	0,00	5													1155	1573			0	EURO 4	0	1000								0	0	0						07/12/2014 0:00:00	bajas
29/12/2004 0:00:00	Ordinaria	03/01/2013 0:00:00	NISSAN	CABSTAR	FabricaciónNacional	VWASBFTL043808831	04	Diesel	2953	16,82	2260	3500	3			2	1		GR	J	6	07/12/2014 0:00:00	18500		N	X		Particular PART-Sin especificar	18089	GUADIX	0,00	3		N											0	0			0	EURO 3	0	2014								0	0	0						07/12/2014 0:00:00	bajas
27/11/1997 0:00:00	Ordinaria	17/03/2009 0:00:00	RENAULT	R. KANGOO	ImportaciónUE	VF1KC0EAF17213729	0G	Diesel	1870	12,79	1110	1690	2		SI	1	1		CO	CO	3	07/12/2014 0:00:00	14400		N	D		Particular PART-Sin especificar	14054	POZOBLANCO	51,00	5					Voluntaria			En desguace		223WXG1A			1445	1995			0	EURO 2	0	3100								0	0	0						07/12/2014 0:00:00	bajas
27/10/2005 0:00:00	Ordinaria	21/01/2014 0:00:00	MONKEY BIKES	MB 110 D	ImportaciónNoComunitaria	L3J051101C5505087	50	Gasolina	107	4,90	74	230	2			5	1		GC	GC	6	06/12/2014 0:00:00	35016		N	D		Particular PART-Sin especificar	35016	LAS PALMAS G C	0,00	2		N				S	S						0	0			0	EURO II	0	0400								0	0	0						07/12/2014 0:00:00	bajas
18/05/1999 0:00:00	Ordinaria	12/04/2006 0:00:00	GAS-GAS	ENDUCROSS 250	FabricaciónNacional	VTREC259903990864	50	Gasolina	249	2,99	115	200	1			4	1		MA	A	6	06/12/2014 0:00:00	29011		N	D		Particular PART-Sin especificar	29067	MALAGA		1						S	S						0	0			0		0									0	0	0						07/12/2014 0:00:00	bajas
