FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
18/07/2008 0:00:00	Ciclomotor	08/02/2013 0:00:00	PIAGGIO	ZIP SP50	ImportaciónUE	ZAPC2500009023976	90	Gasolina	49	1,14	93	93	2			3	1		SE	SE	6	08/12/2014 0:00:00	41013		N	D		Particular PART-Sin especificar	41091	SEVILLA	3,20	2		N								A/00			0	93			0	EURO II	0	0300								0	0	0						08/12/2014 0:00:00	bajas
21/08/1990 0:00:00	Ordinaria	18/02/1997 0:00:00	SEAT	MARBELLA	FabricaciónNacional	VSS028A0000276319	40	Gasolina	903	8,00	680	1150	5			1	1		SE	SE	6	08/12/2014 0:00:00	41710		N	D		Particular PART-Sin especificar	41095	UTRERA		5						S							0	0			0		0									0	0	0						08/12/2014 0:00:00	bajas
07/10/2009 0:00:00	Ordinaria		DAELIM	BESBI	ImportaciónNoComunitaria	KMYSA5BLSA1006018	50	Gasolina	124	1,43	105	275	2			0	1		B	B	6	08/12/2014 0:00:00	8913		N	D		Particular PART-Sin especificar	8015	BADALONA	6,59	2										B/LS			105	0			0	EURO III	0	0400								0	0	0						08/12/2014 0:00:00	bajas
21/12/2007 0:00:00	Ordinaria	24/06/2008 0:00:00	VOLKSWAGEN	GOLF	ImportaciónUE	WVWZZZ1KZ8W169994	40	Diesel	1896	12,89	1251	1890	5			1	1		MU	MU	6	07/12/2014 0:00:00	30011		N	D	VW0BKCSP	Particular PART-Sin especificar	30030	MURCIA	77,00	5						S	S			0			1326	1890			0	EURO 4	0	1000								0	0	0						08/12/2014 0:00:00	bajas
13/04/1994 0:00:00	Ordinaria	20/12/2011 0:00:00	SEAT	MARBELLA	FabricaciónNacional	VSS028A0000507999	40	Gasolina	903	8,00	680	1150	5			3	1	BARRANDA	MU	A	3	08/12/2014 0:00:00	30412		N	D		Particular PART-Sin especificar	30015	CARAVACA DE LA CRUZ	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						08/12/2014 0:00:00	bajas
15/02/2011 0:00:00	Ciclomotor		PIAGGIO	FLY 50 2T	ImportaciónUE	LBMC4470000006096	90	Gasolina	50	0,00	111	295	2			0	1		SE	SE	6	07/12/2014 0:00:00	41020		N	D		Particular PART-Sin especificar	41091	SEVILLA	3,20	2		N				S	S			7/00			0	0			0	EURO II	0	0300								0	0	0						08/12/2014 0:00:00	bajas
04/07/1989 0:00:00	Ordinaria	14/10/2008 0:00:00	FORD	FIESTA 1.4	FabricaciónNacional	VS6AXXWPFAKR60674	40	Gasolina	1392	10,71	875	1275	5			3	1		CA	VI	6	08/12/2014 0:00:00	11540		N	D		Particular PART-Sin especificar	11032	SANLUCAR BARRAMEDA	0,00	5													0	0			0		0	1000								0	0	0						08/12/2014 0:00:00	bajas
31/10/1996 0:00:00	Ordinaria	12/03/1997 0:00:00	PEUGEOT	205 MITO DIESEL	FabricaciónNacional	VF320AA9225585968	40	Diesel	1769	12,37	880	1300	5			1	1		A	A	6	07/12/2014 0:00:00	3660		N	D		Particular PART-Sin especificar	3093	NOVELDA	0,00	5						S	S						0	0			0	EURO 1	0	1000								0	0	0						08/12/2014 0:00:00	bajas
15/06/2001 0:00:00	Ordinaria	21/09/2006 0:00:00	OPEL	CORSA-C 5P D	FabricaciónNacional	W0L0XCF6814266233	40	Diesel	1686	12,02	1065	1605	5			4	1		LU	M	6	06/12/2014 0:00:00	27004		N	D		Particular PART-Sin especificar	27028	LUGO	0,00	5													0	0			0	EURO 3	0	1000								0	0	0						08/12/2014 0:00:00	bajas
19/03/2008 0:00:00	Ciclomotor	08/05/2013 0:00:00	RIEJU	RS2 MATRIX	FabricaciónNacional	VTPRS204D00726149	90	Gasolina	50	1,50	117	310	2			1	1		M	M	6	08/12/2014 0:00:00	28003		N	D		Particular PART-Sin especificar	28079	MADRID	0,00	2		N								0			0	0			0	EURO II	0	0300								0	0	0						08/12/2014 0:00:00	bajas
30/04/1999 0:00:00	Ordinaria	26/11/2014 0:00:00	FORD	COUGAR 2 PUERTAS 2.5	FabricaciónNacional	WF0HP61L0X5203714	40	Gasolina	2544	18,09	1491	1795	4			2	1		T	TE	3	08/12/2014 0:00:00	43300		N	D		Particular PART-Sin especificar	43092	MONT ROIG DEL CAMP	0,00	4		N			Por Tratamiento Residual			En desguace					0	0			0	EURO 2	0	1000								0	0	0						08/12/2014 0:00:00	bajas
27/04/1993 0:00:00	Ordinaria	01/12/2014 0:00:00	CITROEN	ZX 1.9 D AVANTAGE	FabricaciónNacional	VS7N2C30002C32027	40	Diesel	1905	12,93	1035	1560	5			3	1		TE	TE	3	08/12/2014 0:00:00	44550		N	D		Particular PART-Sin especificar	44014	ALCORISA	0,00	5		N			Por Tratamiento Residual			En desguace					0	0			0	EURO 1	0	1000								0	0	0						08/12/2014 0:00:00	bajas
20/08/1999 0:00:00	Ordinaria	15/10/2014 0:00:00	RENAULT	KANGOO	ImportaciónUE	VF1KC0EAF19363254	40	Diesel	1870	12,79	1110	1690	5			5	1		MU	M	3	08/12/2014 0:00:00	30740		N	D		Particular PART-Sin especificar	30036	SAN PEDRO PINATAR	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	3100								0	0	0						08/12/2014 0:00:00	bajas
30/08/2007 0:00:00	Ordinaria	22/03/2010 0:00:00	APRILIA	SPORT CITY 250	ImportaciónUE	ZD4VBB0077S008059	50	Gasolina	244	2,16	159	364	2			1	1		B	B	6	07/12/2014 0:00:00	8024		N	D		Particular PART-Sin especificar	8019	BARCELONA	16,50	2						S	S			B/00			159	0			0	EURO III	0	0400								0	0	0						08/12/2014 0:00:00	bajas
