FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
30/05/2012 0:00:00	Ordinaria		FORD	FIESTA	FabricaciónNacional	WF0JXXWPJJCC84549	40	Gasolina	1242	10,00	979	1495	5			0	1		M	M	7	17/12/2014 0:00:00	28411		N	X		Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	60,00	5	124	N			Transito comunitario					SNJB1J (MAN.)			1054	1495			0	EURO 5	0	1000								0	0	0						17/12/2014 0:00:00	bajas
14/07/2005 0:00:00	Ordinaria		PEUGEOT	407SW STSPORT HD	ImportaciónUE	VF36ERHRG21312781	40	Diesel	1997	13,30	1548	2183	5			0	1		M	M	6	17/12/2014 0:00:00	28044		N	D	PEU4329F	Particular PART-Sin especificar	28079	MADRID	0,00	5				S		S							0	0			0	EURO 3	0	1000								0	0	0						17/12/2014 0:00:00	bajas
25/04/2008 0:00:00	Ordinaria	17/12/2014 0:00:00	MINI	ONE CABRIO	ImportaciónUE	WMWRD31080TS03998	40	Gasolina	1598	11,64	1165	1565	4			2	1		B	B	6	17/12/2014 0:00:00	8150		N	X	BMW06498	Particular PART-Sin especificar	8159	PARETS DEL VALLES	66,00	4		N								RD31			1240	1565			0	EURO 4	0	1000								0	0	0						17/12/2014 0:00:00	bajas
31/03/1993 0:00:00	Ordinaria	15/06/2011 0:00:00	RENAULT	R 19 1 8	FabricaciónNacional	VF1B53F0508828378	40	Gasolina	1721	12,17	1040	1500	5			1	1		BI	BI	3	17/12/2014 0:00:00	48920		N	D		Particular PART-Sin especificar	48078	PORTUGALETE	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						17/12/2014 0:00:00	bajas
18/06/2014 0:00:00	Ordinaria		OPEL	ZAFIRA	FabricaciónNacional	W0L0AHM75E2087982	40	Gasolina	1796	12,48	1503	2095	7			0	1		M	M	7	17/12/2014 0:00:00	28411		N	X	OPE26939	Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	103,00	7	168	N			Transito comunitario					BR11	1AABANBABG7	ADAM OPEL AG	1428	2095	M1	AF	0	EURO 5J	0	1000								2703	1488	1512	M			0		17/12/2014 0:00:00	bajas
05/03/1999 0:00:00	Ordinaria		RENAULT	R. CLIO	FabricaciónNacional	VF1BB0E0F19283343	40	Diesel	1870	12,79	995	1550	5			0	1	TIETAR CAUDILLO	CC	CC	3	17/12/2014 0:00:00	10319		N	D	REN0111Y	Particular PART-Sin especificar	10180	TALAYUELA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						17/12/2014 0:00:00	bajas
28/05/2003 0:00:00	Ordinaria	12/12/2014 0:00:00	OPEL	CORSA 1.2	FabricaciónNacional	W0L0XCF6834299349	40	Gasolina	1199	9,78	960	1455	5			2	1		SE	A	3	17/12/2014 0:00:00	41020		N	D	OPES0302	Particular PART-Sin especificar	41091	SEVILLA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						17/12/2014 0:00:00	bajas
25/10/1995 0:00:00	Ordinaria		ROVER	416	ImportaciónNoComunitaria	SARRATSWZNAD030337	40	Gasolina	1588	11,59	1105	1640	5			0	1		MA	MA	3	17/12/2014 0:00:00	29010		N	D		Particular PART-Sin especificar	29067	MALAGA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						17/12/2014 0:00:00	bajas
05/12/1991 0:00:00	Ordinaria	19/03/2008 0:00:00	NISSAN	PATROL	FabricaciónNacional	VSK0KY260U0550586	25	Diesel	2826	19,00	1955	2425	2			1	1		L	L	6	17/12/2014 0:00:00	25003		N	D		Particular PART-Sin especificar	25120	LLEIDA	0,00	5						S							0	0			0		0	3133								0	0	0						17/12/2014 0:00:00	bajas
21/01/2005 0:00:00	Ordinaria	03/10/2014 0:00:00	CHRYSLER	VOYAGER	ImportaciónUE	1C8GYN2795Y529176	0G	Diesel	2499	15,22	2025	2555	7			3	1		BI	NA	3	17/12/2014 0:00:00	48015		N	D	CHR00507	Particular PART-Sin especificar	48020	BILBAO	0,00	7		N			Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						17/12/2014 0:00:00	bajas
05/05/2014 0:00:00	Ordinaria		OPEL	ZAFIRA	FabricaciónNacional	W0L0AHM75E2071430	40	Gasolina	1796	12,48	1503	2095	7			0	1		M	M	7	17/12/2014 0:00:00	28411		N	X	OPE26939	Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	103,00	7	168	N			Transito comunitario					BR11	1AABANBABG7	ADAM OPEL AG	1428	2095	M1	AF	0	EURO 5J	0	1000								2703	1488	1512	M			0		17/12/2014 0:00:00	bajas
17/05/2006 0:00:00	Ordinaria		TOYOTA	TOYOTA LAND CRUISER	ImportaciónNoComunitaria	JTEBZ29J700107662	25	Diesel	2982	16,90	1990	2850	8			0	1		M	M	6	16/12/2014 0:00:00	28670		N	D		Particular PART-Sin especificar	28181	VILLAVICIOSA DE ODON	122,00	8						S	S			KDJ120(K)	TOYOTA LAND CRUISER		2065	2850			0	EURO 4	0	1033								0	0	0						17/12/2014 0:00:00	bajas
31/03/2006 0:00:00	Ordinaria	06/08/2007 0:00:00	FIAT	DOBLO 1.9	ImportaciónNoComunitaria	ZFA22300005395275	0G	Diesel	1910	12,95	1330	1995	5			3	1	CHAPELA REDONDELA	PO	IB	7	17/12/2014 0:00:00	36320		N	D		Particular PART-Sin especificar	36045	REDONDELA	77,00	5					Transito comunitario					223WXL1A			1405	2010			0	EURO 4	0									0	0	0						17/12/2014 0:00:00	bajas
28/04/1989 0:00:00	Ordinaria	15/09/2014 0:00:00	MERCEDES-BENZ	260 SE	ImportaciónNoComunitaria	WDB126020-1A-475531	40	Gasolina	2599	18,00	1520	2040	5			4	1		NA	NA	6	17/12/2014 0:00:00	31000		N	D		Particular PART-Sin especificar	31203	PETILLA DE ARAGON		5		N				S							0	0			0		0									0	0	0						17/12/2014 0:00:00	bajas
31/08/2004 0:00:00	Ordinaria	21/11/2014 0:00:00	OPEL	CORSA	FabricaciónNacional	WOLOXCF6844408612	40	Gasolina	998	7,81	930	1430	5			3	1	CHURRA	MU	AB	3	17/12/2014 0:00:00	30110		N	D	OPES062A	Particular PART-Sin especificar	30030	MURCIA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 3	0									0	0	0						17/12/2014 0:00:00	bajas
10/07/2001 0:00:00	Ciclomotor	04/10/2004 0:00:00	DERBI	SENDA R	FabricaciónNacional	VTHSENDAGXH117506	90	Gasolina	50	1,00	95	83	2			2	1		MU	MU	3	17/12/2014 0:00:00	30820		N	D		Particular PART-Sin especificar	30005	ALCANTARILLA	0,00	2					Voluntaria								0	0			0	EURO I	0	0300								0	0	0						17/12/2014 0:00:00	bajas
11/10/1999 0:00:00	Ciclomotor		PUCH	BORRASCA	FabricaciónNacional	1335143	90	Gasolina	49	1,00	45	60	1			0	1		BA	BA	3	17/12/2014 0:00:00	6410		N	D		Particular PART-Sin especificar	6120	SANTA AMALIA	0,00	1					Voluntaria			En desguace		B1			0	0			0	EURO I	0									0	0	0						17/12/2014 0:00:00	bajas
29/03/2012 0:00:00	Ordinaria	17/12/2014 0:00:00	HYUNDAI	IX35	ImportaciónUE	TMAJU81UACJ287138	40	Diesel	1685	12,02	1415	1940	5			5	1		M	IB	6	17/12/2014 0:00:00	28610		N	D		Particular PART-Sin especificar	28174	VILLAMANTA	85,00	5	139	N								F5D31	M65AZ1		1490	1940			0	EURO 5	0	1000								0	0	0						17/12/2014 0:00:00	bajas
23/11/1998 0:00:00	Ordinaria	17/12/2014 0:00:00	SEAT	CORDOBA 1.9TDI 2P	FabricaciónNacional	VSSZZZ6KZXR133855	40	Diesel	1896	12,89	1095	1565	5			5	1		C	PO	6	17/12/2014 0:00:00	15404		N	D	SEA31834	Particular PART-Sin especificar	15036	FERROL	0,00	5		N											0	0			0	EURO 2	0	1000								0	0	0						17/12/2014 0:00:00	bajas
24/07/1996 0:00:00	Ordinaria	10/12/2014 0:00:00	FORD	ESCORT 1.8TD	FabricaciónNacional	VS6AXXWPAATD73055	40	Diesel	1753	12,30	1210	1650	5			4	1	BARRIO LOS CEREZOS	TE	V	3	17/12/2014 0:00:00	44420		N	D		Particular PART-Sin especificar	44143	MANZANERA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						17/12/2014 0:00:00	bajas
25/10/2002 0:00:00	Ciclomotor	17/07/2007 0:00:00	APRILIA	SR50 AGUA	FabricaciónNacional	ZD4MZG100WS002415	90	Gasolina	49	1,00	99	99	2			1	1		A	A	3	17/12/2014 0:00:00	3780		N	D		Particular PART-Sin especificar	3102	PEGO	0,00	2					Voluntaria								0	0			0	EURO II	0	0300								0	0	0						17/12/2014 0:00:00	bajas
27/10/2003 0:00:00	Ordinaria	25/03/2010 0:00:00	JAGUAR	S-TYPE	ImportaciónUE	SAJAA03S341N03120	40	Gasolina	4196	27,41	1720	2240	5			7	1		M	B	6	17/12/2014 0:00:00	28979		N	D	JAGCCD6T	Particular PART-Sin especificar	28140	SERRANILLOS VALLE	0,00	5				S									0	0			0	EURO 3	0	1000								0	0	0						17/12/2014 0:00:00	bajas
