FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
13/08/2010 0:00:00	Ciclomotor		YAMAHA	CS50Z	FabricaciónNacional	VTLSA22X000048433	90	Gasolina	49	1,00	79	84	2			0	1		CA	CA	6	20/12/2014 0:00:00	11520		N	D		Particular PART-Sin especificar	11030	ROTA	2,52	2						S	S			---I	XVI		0	0			0	EURO II	0									0	0	0						21/12/2014 0:00:00	bajas
25/06/2003 0:00:00	Ordinaria	19/12/2014 0:00:00	RENAULT	MEGANE	ImportaciónUE	VF1LA050528522819	40	Diesel	1870	12,78	1150	1675	5			3	1		AL	AL	3	21/12/2014 0:00:00	4600		N	D	REN0F329	Particular PART-Sin especificar	4053	HUERCAL OVERA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						21/12/2014 0:00:00	bajas
05/03/1999 0:00:00	Ordinaria	27/03/2014 0:00:00	CITROEN	XSARA 16I TONIC	FabricaciónNacional	VF7N0NFZF36505522	40	Gasolina	1587	11,59	1068	1590	5			2	1		VA	VA	6	21/12/2014 0:00:00	47012		N	D		Particular PART-Sin especificar	47186	VALLADOLID	0,00	5		N											0	0			0	EURO 2	0	1000								0	0	0						21/12/2014 0:00:00	bajas
10/11/2005 0:00:00	Ordinaria	29/03/2010 0:00:00	RENAULT	MEGANE	ImportaciónUE	VF1JMG4D634946954	40	Diesel	1870	12,78	1530	2195	7			2	1		Z	Z	6	18/12/2014 0:00:00	50002		N	D	REN0NH7U	Particular PART-Sin especificar	50297	ZARAGOZA	0,00	7													0	0			0	EURO 3	0	1000								0	0	0						21/12/2014 0:00:00	bajas
18/06/2008 0:00:00	Ordinaria	27/06/2008 0:00:00	MERCEDES-BENZ	C 220 CDI SPORT	ImportaciónUE	WDB2037061A462465	40	Diesel	2148	13,90	1530	1960	4			1	1		SE	SE	6	20/12/2014 0:00:00	41700	06/05/2004 0:00:00	N	D		Particular PART-Sin especificar	41038	DOS HERMANAS	105,00	4						S	S			R80CF0/TCABA40			1605	1960			0	EURO 3	0	1000								0	0	0						21/12/2014 0:00:00	bajas
19/11/2007 0:00:00	Ciclomotor		YAMAHA	YQ50	FabricaciónNacional	VG5SA144000115255	90	Gasolina	49	1,00	97	97	2			0	1		TF	TF	6	20/12/2014 0:00:00	38640		N	D		Particular PART-Sin especificar	38006	ARONA	0,00	2						S	S			I-III			0	0			0	EURO II	0	0300								0	0	0						21/12/2014 0:00:00	bajas
26/07/2007 0:00:00	Ordinaria		SEAT	IBIZA	ImportaciónUE	VSSZZZ6LZ8R030225	40	Diesel	1896	12,89	1177	1693	5			0	1		B	B	6	20/12/2014 0:00:00	8950		N	D	SEAB10YF	Particular PART-Sin especificar	8077	ESPLUGUES DE LLOB	96,00	5						S	S			SCBLTX01/SGFM6A800640G			1252	1693			0	EURO 4	0	1000								0	0	0						21/12/2014 0:00:00	bajas
17/02/1998 0:00:00	Ordinaria	08/07/2008 0:00:00	PEUGEOT	205 GENERATION	FabricaciónNacional	VF320AA9225691846	40	Diesel	1769	12,37	880	1300	5			3	1		TO	CC	6	20/12/2014 0:00:00	45510		N	D	PEU1232V	Particular PART-Sin especificar	45066	FUENSALIDA	0,00	5						S	S						0	0			0	EURO 2	0	1000								0	0	0						21/12/2014 0:00:00	bajas
15/09/2006 0:00:00	Ordinaria	18/08/2009 0:00:00	GAS-GAS	ENDUCROSS	FabricaciónNacional	VTREC2500G0662135	50	Gasolina	249	3,16	115	275	1			2	1		ZA	ZA	6	20/12/2014 0:00:00	49030		N	D		Particular PART-Sin especificar	49275	ZAMORA	6,70	1						S	S						115	0			0	EURO II	0									0	0	0						21/12/2014 0:00:00	bajas
15/03/2010 0:00:00	Ordinaria		FIAT	HYMER CAMP 65	ImportaciónUE	ZFA29000000241695	7A	Diesel	2500	15,22	2580	3100	4			0	1		GI	GI	6	20/12/2014 0:00:00	17256	01/03/2010 0:00:00	U	D		Particular PART-Sin especificar	17124	PALS	0,00	4						S	S			290BJ			2655	3100			0		0	3048								0	0	0						21/12/2014 0:00:00	bajas
