FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
15/09/1993	Ordinaria	29/09/2004	LADA	NIVA VAZ 2121 B5	ImportaciónNoComunitaria	XTA212100P1020060	25	Gasolina	1570	11,51	1150	1550	5			1	1		L	B	3	31/12/2014	25753		N	D		Particular PART-Sin especificar	25191	SANAUJA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1033								0	0	0						31/12/2014	bajas
16/01/2004	Ordinaria		OPEL	CORSA 1.2	FabricaciónNacional	W0L0XCF0844155170	40	Gasolina	1199	9,78	935	1455	5		SI	0	1		MU	MU	6	31/12/2014	30800		N	D	OPES0062	Particular PART-Sin especificar	30024	LORCA	0,00	5				S		S							0	0			0	EURO 3	0									0	0	0						31/12/2014	bajas
16/06/2000	Ordinaria		VOLKSWAGEN	GOLF 1.9 TDI 6V 4P	ImportaciónUE	WVWZZZ1JZ1B003078	40	Diesel	1896	12,89	1262	1815	5			0	1		HU	HU	3	31/12/2014	22280		N	X		Particular PART-Sin especificar	22119	GURREA GALLEGO	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						31/12/2014	bajas
20/03/1996	Ordinaria		HONDA	CIVIC COUPE 1.6I LS	ImportaciónNoComunitaria	1HGEJ61300L003812	40	Gasolina	1590	11,60	1037	1550	5			0	1		A	A	3	31/12/2014	3202		N	D		Particular PART-Sin especificar	3065	ELCHE	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						31/12/2014	bajas
19/03/2007	Ciclomotor	28/02/2014	KEEWAY	FLASH 50	FabricaciónNacional	LBBB411037B003551	90	Gasolina	49	1,00	86	241	2			2	1	CANCIENES	O	O	3	31/12/2014	33416		N	D		Particular PART-Sin especificar	33020	CORVERA DE ASTURIAS	1,30	2		N			Voluntaria			En desguace					0	0			0	EURO II	0									0	0	0						31/12/2014	bajas
14/03/1997	Ordinaria		NISSAN	TRADE 100	ImportaciónUE	VWAKE0558TA766988	07	Diesel	2953	16,82	2590	3500	3			0	1	EL PALMAR	MU	MU	3	31/12/2014	30120		N	X		Particular PART-Sin especificar	30030	MURCIA	0,00	3					Voluntaria			En desguace					0	0			0	EURO 2	0	2420								0	0	0						31/12/2014	bajas
12/02/1999	Ordinaria	20/11/2014	VOLKSWAGEN	POLO COMERC. 1.9D	FabricaciónNacional	WVWZZZ6NZXY222172	20	Diesel	1896	12,89	947	1435	2			3	1		S	S	3	31/12/2014	39300		N	D	VW014809	Particular PART-Sin especificar	39087	TORRELAVEGA	0,00	2		N			Voluntaria			En desguace					0	0			0	EURO 2	0	3000								0	0	0						31/12/2014	bajas
14/09/1993	Ordinaria		SEAT	MARBELLA	FabricaciónNacional	VSS028A0000482633	40	Gasolina	903	8,00	680	1150	5			0	1		CO	CO	3	31/12/2014	14700		N	D		Particular PART-Sin especificar	14049	PALMA DEL RIO	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						31/12/2014	bajas
25/07/1997	Ordinaria	01/12/2014	AUDI	AUDI A4 1.9 TDI 5	FabricaciónNacional	WAUZZZ8DZVA246249	40	Diesel	1896	12,89	1340	1790	5			3	1		V	V	3	31/12/2014	46120		N	D		Particular PART-Sin especificar	46013	ALBORAYA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						31/12/2014	bajas
31/05/2000	Ordinaria		DAEWOO	COMPACT	ImportaciónNoComunitaria	KLAJF48WEYK516662	40	Gasolina	1998	13,30	1180	1720	5			0	1		B	B	3	31/12/2014	8018		N	D		Particular PART-Sin especificar	8019	BARCELONA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						31/12/2014	bajas
