FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
24/11/1995	Ordinaria	29/12/2010	OPEL	VECTRA-B-CC	ImportaciónNoComunitaria	W0L000038T7510626	40	Gasolina	1998	13,31	1300	1820	5			2	1		CS	CS	3	03/12/2014	12526		N	D		Particular PART-Sin especificar	12136	VILLAVIEJA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						03/12/2014	bajas
04/04/2002	Ordinaria	01/12/2014	PEUGEOT	206	ImportaciónUE	VF32A8HXF42193201	40	Diesel	1398	10,75	986	1525	5			2	1		M	M	3	03/12/2014	28803		N	D	PEU2493I	Particular PART-Sin especificar	28005	ALCALA DE HENARES	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						03/12/2014	bajas
17/06/2010	Ordinaria	30/12/2013	FORD	FIESTA	FabricaciónNacional	WF0JXXWPJJAU16842	40	Diesel	1399	10,74	1030	1540	5			3	1		CO	A	3	03/12/2014	14010		N	D	FORJCERB	Particular PART-Sin especificar	14021	CORDOBA	50,00	5		N			Voluntaria			En desguace		F6JD1J (MAN.)			1105	1540			0	EURO 4	0	1000								0	0	0						03/12/2014	bajas
04/08/2003	Ordinaria	07/01/2015	RENAULT	LAGUNA	ImportaciónUE	VF1BG0F0B29135340	40	Diesel	2188	14,05	1510	2070	5			2	1		M	M	6	03/12/2014	28523		N	D		Particular PART-Sin especificar	28123	RIVAS VACIAMADRID	0,00	5		N											0	0			0	EURO 3	0	1000								0	0	0						03/12/2014	bajas
30/04/2004	Ordinaria	03/12/2014	OPEL	CORSA	ImportaciónUE	W0L0XCF6844318554	40	Diesel	1248	10,02	1060	1570	5			2	1		AL	AL	6	03/12/2014	4740		N	D	OPES068G	Particular PART-Sin especificar	4079	ROQUETAS DE MAR	0,00	5		N											0	0			0	EURO 3	0	1000								0	0	0						03/12/2014	bajas
11/10/2001	Ordinaria	25/07/2012	MAZDA	MAZDA XEDOS 6	ImportaciónUE	JMZCA12B201114641	40	Gasolina	1995	15,64	1195	1670	5			6	1		A	A	3	03/12/2014	3011	11/08/1993	N	D		Particular PART-Sin especificar	3014	ALICANTE	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						03/12/2014	bajas
11/04/2014	Ordinaria	22/12/2014	SUZUKI	SX4	ImportaciónUE	TSMJYA82S00123074	40	Diesel	1598	11,64	1240	1870	5			2	1		M	A	6	03/12/2014	28916		N	D	SUZ00100	Particular PART-Sin especificar	28074	LEGANES	88,00	5	115	N								A82S	MT1	MAGYAR SUZUKI CORPORATION LTD.	1315	1870	M1	AB	0	EURO 5 J	0	1000								2600	1535	1505	M					03/12/2014	bajas
09/08/2001	VehículoEspecial	15/12/2003	A.U.S.A.	CARRETILLA ELEVADORA	FabricaciónNacional	11025411	70	Diesel	1124	8,40	2160	3450	1			2	1		M	M	3	03/12/2014	28350		N	X		Particular PART-Obras	28040	CIEMPOZUELOS		1					Voluntaria								0	0			0		0									0	0	0						03/12/2014	bajas
30/10/1989	Ordinaria	03/12/2014	AUDI	100	ImportaciónNoComunitaria	WAUZZZ44ZLN027183	40	Gasolina	2226	15,00	1250	1800	5			3	1	LUANCO	O	O	6	03/12/2014	33440		N	D		Particular PART-Sin especificar	33025	GOZON	0,00	5		N											0	0			0		0	1000								0	0	0						03/12/2014	bajas
03/05/1999	Ordinaria	19/11/2014	FIAT	FIAT MAREA	ImportaciónUE	ZFA18500000313038	40	Diesel	1910	12,95	1215	1805	5			6	1		SE	M	3	03/12/2014	41700		N	D		Particular PART-Sin especificar	41038	DOS HERMANAS	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						03/12/2014	bajas
