FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
24/11/1993	Ordinaria	22/11/2006	SEAT	IBIZA 1.6 5P	FabricaciónNacional	VSSZZZ6KZZR552829	40	Gasolina	1598	11,00	930	1405	5			5	1		SO	SO	3	28/12/2014	42100		N	D		Particular PART-Sin especificar	42004	AGREDA	0,00	5					Por Tratamiento Residual			En desguace					0	0			0	EURO 1	0									0	0	0						28/12/2014	bajas
19/11/1999	Ordinaria	10/12/2014	CITROEN	SAXO 1 5 D	ImportaciónUE	VF7S1VJZF57031110	40	Diesel	1527	11,32	910	1390	5			1	1		T	T	3	28/12/2014	43770		N	X		Particular PART-Sin especificar	43094	MORA LA NOVA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						28/12/2014	bajas
14/07/2000	Ciclomotor	30/04/2009	APRILIA	SONIC 50	FabricaciónNacional	ZD4PBA000WS004504	90	Gasolina	49	1,00	87	87	2			1	1		MA	MA	6	27/12/2014	29650		N	D		Particular PART-Sin especificar	29070	MIJAS	0,00	2						S	S						0	0			0	EURO I	0	0300								0	0	0						28/12/2014	bajas
30/09/1994	Ordinaria	18/10/2007	OPEL	CORSA 3P CR	ImportaciónUE	VSX000073R6108020	40	Gasolina	1195	9,77	845	1320	5		SI	4	1		BI	IB	3	28/12/2014	48990		N	D		Particular PART-Sin especificar	48044	GETXO	0,00	5					Por Tratamiento Residual			En desguace					0	0			0	EURO 1	0	1000								0	0	0						28/12/2014	bajas
03/03/2000	Ordinaria		RENAULT	CLIO	FabricaciónNacional	VF1CBOUOF21732798	40	Diesel	1870	12,78	1000	1490	5			0	2		T	T	3	28/12/2014	43006		N	D		Particular PART-Sin especificar	43148	TARRAGONA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						28/12/2014	bajas
24/10/2007	Ordinaria	27/10/2014	OPEL	ZAFIRA	ImportaciónUE	W0L0AHM758G017075	40	Diesel	1910	12,94	1538	2195	7		SI	3	1		CA	CA	6	28/12/2014	11540		N	D	OPEQ111U	Particular PART-Sin especificar	11032	SANLUCAR BARRAMEDA	74,00	7		N								BD11			1613	2195			0	EURO 4	0	1000								0	0	0						28/12/2014	bajas
26/10/1995	Ordinaria	07/02/2011	RENAULT	19 1.4 5P	FabricaciónNacional	VF1B53A0513806879	40	Gasolina	1390	10,70	965	1460	5			4	1		BA	M	6	27/12/2014	6850		N	D		Particular PART-Sin especificar	6012	ARROYO DE SAN SERVAN	0,00	5													0	0			0	EURO 1	0	1000								0	0	0						28/12/2014	bajas
28/04/2010	Ordinaria	14/07/2014	BMW	335I COUPE	FabricaciónNacional	WBAKG71010E247670	40	Gasolina	2979	19,89	1525	2005	4			4	1		TO	TO	6	27/12/2014	45200		N	D	BMW1489E	Particular PART-Sin especificar	45081	ILLESCAS	225,00	4		N				S	S						1600	2005			0	EURO 4	0	1000								0	0	0						28/12/2014	bajas
13/06/1997	Ordinaria		PEUGEOT	205 GENERATION	FabricaciónNacional	VF320AA9225654061	40	Diesel	1769	12,37	880	1300	5			0	1		M	M	6	27/12/2014	28400		N	D		Particular PART-Sin especificar	28047	COLLADO VILLALBA	0,00	5						S	S						0	0			0	EURO 2	0	1000								0	0	0						28/12/2014	bajas
28/06/2007	Ordinaria	30/09/2014	YAMAHA	YZF R1	ImportaciónNoComunitaria	JYARN126000002967	50	Gasolina	998	8,78	194	395	2			3	1	SON FERRIOL	IB	IB	6	26/12/2014	7198		N	D		Particular PART-Sin especificar	7040	PALMA MALLORCA	128,70	2		N								I-VI			194	0			0	EURO III	0	0400								0	0	0						28/12/2014	bajas
