FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
18/03/2002	Ordinaria		OPEL	ASTRA	ImportaciónUE	W0L0TGF6925160824	40	Gasolina	1598	11,63	1130	1670	5			0	1		CS	CS	3	02/12/2014	12600		N	D	OPET042A	Particular PART-Sin especificar	12126	VALL DE UXO	0,00	5					Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						02/12/2014	bajas
14/06/2006	Ordinaria	02/12/2014	BMW	120D MAN	ImportaciónUE	WBAUG510X0PV19568	40	Diesel	1995	13,30	1415	1840	5			4	1		VI	M	6	02/12/2014	1192		N	D		Particular PART-Sin especificar	1021	ELBURGO-BURGELU	120,00	5		N								UG51			1490	1915			0	EURO 4	0	1000								0	0	0						02/12/2014	bajas
07/03/2014	Ordinaria		OPEL	CORSA	FabricaciónNacional	W0L0SDL68E4144258	40	Gasolina	1229	9,93	1163	1625	5			0	1		M	M	7	02/12/2014	28411		N	X		Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	63,00	5	129	N			Transito comunitario					KN11	1A06D5B2DKA5	ADAM OPEL AG	1088	1625	M1	AF	0	EURO 5J	0	1000								2511	1485	850	M					02/12/2014	bajas
05/08/2002	Ordinaria	04/06/2014	VOLVO	S80	FabricaciónNacional	YV1TS58K921251461	40	Gasolina	2435	16,39	1635	2070	5			4	1		M	M	6	02/12/2014	28008		N	D		Particular PART-Sin especificar	28079	MADRID	0,00	5		N				S							0	0			0	EURO 3	0	1000								0	0	0						02/12/2014	bajas
13/10/2005	Ordinaria	02/12/2014	OPEL	ASTRA GTC	ImportaciónUE	W0L0AHL0865025404	40	Diesel	1910	12,94	1295	1860	5			4	1		CO	CA	6	02/12/2014	14011		N	D	OPET370N	Particular PART-Sin especificar	14021	CORDOBA	0,00	5		N											0	0			0	EURO 3	0	1000								0	0	0						02/12/2014	bajas
31/03/2014	Ordinaria		OPEL	CORSA	FabricaciónNacional	W0L0SDL68E4149384	40	Gasolina	1229	9,94	1163	1625	5			0	1		M	M	7	02/12/2014	28411		N	X		Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	63,00	5	129	N			Transito comunitario					KN11	1A06D5B2DKA5	ADAM OPEL AG	1088	1625	M1	AF	0	EURO 5J	0	1000								2511	1485	850	M			0		02/12/2014	bajas
08/04/1999	Ordinaria		OPEL	ASTRA G CC	ImportaciónUE	W0L0TGF48X5206646	40	Diesel	1700	12,08	1140	1715	5			0	1		A	A	3	02/12/2014	3560		N	D		Particular PART-Sin especificar	3050	CAMPELLO	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						02/12/2014	bajas
14/05/1993	Ordinaria		SEAT	TOLEDO 1,8 INY	FabricaciónNacional	VSSZZZ1LZZD245005	40	Gasolina	1781	12,00	1015	1495	5			0	1		CU	CU	3	02/12/2014	16240		N	D		Particular PART-Sin especificar	16155	EL PERAL	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						02/12/2014	bajas
27/11/2014	Ordinaria		JEEP	GRAND CHEROKEE	ImportaciónUE	1C4RJFBM7FC643069	25	Gasolina	2987	19,92	1678	2949	5			0	1		Z	Z	7	02/12/2014	50015		N	X	CHR00325	Público PUBL-Alquiler sin conductor	50297	ZARAGOZA	184,00	5	198	N			Transito comunitario					JLKCM	F5HD2A	CHRYSLER GROUP LLC	2445	2949	M1G	AC	0	EURO 5	0	1033		000000						2915	1628	1634	M		N			02/12/2014	bajas
28/07/1993	Ordinaria		VOLVO	4453144131	ImportaciónNoComunitaria	XLBKX313EPC391964	40	Gasolina	1998	13,30	1040	1580	5			0	1		VI	VI	3	02/12/2014	1002		N	D		Particular PART-Sin especificar	1059	VITORIA GASTEIZ	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						02/12/2014	bajas
