FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
17/04/2006 0:00:00	Remolque	21/10/2014 0:00:00	LECI?ENA	A 7220 HG M D	FabricaciónNacional	VSRSH3F06ML068267	SC		0	0,00	9700	35000	0			1	1		AL	AL	6	11/12/2014 0:00:00	4230		N	X		Público PUBL-Sin especificar	4052	HUERCAL DE ALMERIA	0,00	0		N											9700	35000			0		0									0	0	0						12/12/2014 0:00:00	bajas
11/06/1997 0:00:00	Ordinaria	08/08/2006 0:00:00	NISSAN	SERENA	FabricaciónNacional	VSKMEVC23U0947020	0G	Diesel	2283	14,42	1440	1995	2			2	1		L	HU	6	12/12/2014 0:00:00	25182		N	D		Particular PART-Sin especificar	25038	AITONA	69,00	5						S				BARHXB			1583	1995			0	EURO 2	0	3100								0	0	0						12/12/2014 0:00:00	bajas
04/08/1999 0:00:00	Ordinaria	12/11/2014 0:00:00	RENAULT	R. CLIO	FabricaciónNacional	VF1CB0A0F20896716	40	Gasolina	1149	9,55	880	1420	5			2	1		B	B	3	12/12/2014 0:00:00	8030		N	D	REN0ALUM	Particular PART-Sin especificar	8019	BARCELONA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						12/12/2014 0:00:00	bajas
09/02/1989 0:00:00	Ordinaria	26/01/2006 0:00:00	RENAULT	R 5 GTL	FabricaciónNacional	VS5C40205K0007734	40	Gasolina	1397	10,73	765	1165	5			2	1		AL	AL	6	12/12/2014 0:00:00	4007		N	D		Particular PART-Sin especificar	4013	ALMERIA	0,00	5						S							0	0			0		0	1000								0	0	0						12/12/2014 0:00:00	bajas
04/01/1996 0:00:00	Ordinaria	03/12/2014 0:00:00	SEAT	IBIZA 1 4	FabricaciónNacional	VSSZZZ6KZTR127365	40	Gasolina	1390	10,70	895	1370	5			1	1		V	A	3	12/12/2014 0:00:00	46540		N	X		Particular PART-Sin especificar	46204	PUIG	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						12/12/2014 0:00:00	bajas
22/04/2005 0:00:00	Ordinaria	20/07/2012 0:00:00	OPEL	ASTRA GTC	ImportaciónUE	W0L0AHL0855161827	40	Diesel	1686	12,01	1270	1835	5			3	1		V	GI	6	12/12/2014 0:00:00	46960		N	D	OPET344L	Particular PART-Sin especificar	46021	ALDAIA	0,00	5		N				S							0	0			0	EURO 3	0									0	0	0						12/12/2014 0:00:00	bajas
30/04/2002 0:00:00	Ordinaria	04/03/2004 0:00:00	MERCEDES-BENZ	108CDI	FabricaciónNacional	VSA63809413431537	0G	Diesel	2148	13,91	1800	2700	3			3	1		CS	CS	6	12/12/2014 0:00:00	12550		N	D		Particular PART-Sin especificar	12009	ALMAZORA	0,00	6						S							0	0			0	EURO 3	0	3100								0	0	0						12/12/2014 0:00:00	bajas
29/06/2000 0:00:00	VehículoEspecial	14/12/2011 0:00:00	CASE	CASE 1840	ImportaciónUE	JAF0289050	71	Diesel	3920	19,94	2407	3395	1			1	1		M	TO	7	12/12/2014 0:00:00	28026		N	X		Particular PART-Obras	28079	MADRID		1					Exportación								0	0			0		0									0	0	0						12/12/2014 0:00:00	bajas
31/08/1995 0:00:00	Ordinaria		RENAULT	R-19 1.9D	FabricaciónNacional	VF1B5340513277087	40	Diesel	1870	12,79	1040	1525	5			0	1		B	B	3	12/12/2014 0:00:00	8551		N	D		Particular PART-Sin especificar	8283	TONA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						12/12/2014 0:00:00	bajas
10/04/2002 0:00:00	Ciclomotor		YAMAHA	CY50R	FabricaciónNacional	3WG-082990	90	Gasolina	49	1,00	100	62	2		SI	0	1		B	B	6	11/12/2014 0:00:00	8026		N	D		Particular PART-Sin especificar	8019	BARCELONA	0,00	2						S	S						0	0			0	EURO I	0	0300								0	0	0						12/12/2014 0:00:00	bajas
