FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
27/09/1995 0:00:00	Ordinaria	21/02/2007 0:00:00	OPEL	TIGRA A1.4 MANUAL	FabricaciónNacional	W0L000075S4332005	40	Gasolina	1389	10,69	1071	1330	4			5	1		BA	BA	3	05/12/2014 0:00:00	6240		N	D		Particular PART-Sin especificar	6052	FUENTE DE CANTOS	0,00	4					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						05/12/2014 0:00:00	bajas
20/08/1987 0:00:00	Ordinaria	12/01/2004 0:00:00	YAMAHA	XS 400	ImportaciónNoComunitaria	32G003623	50	Gasolina	399	3,84	166	400	2			4	1		M	BI	3	05/12/2014 0:00:00	28027		N	D		Particular PART-Sin especificar	28079	MADRID		2					Voluntaria								0	0			0		0									0	0	0						05/12/2014 0:00:00	bajas
28/02/2006 0:00:00	Ordinaria	05/12/2014 0:00:00	RENAULT	MEGANE SCENIC	ImportaciónUE	VF1JMGED634482766	40	Diesel	1461	11,02	1490	2165	7			3	1		B	B	6	05/12/2014 0:00:00	8593		N	D		Particular PART-Sin especificar	8276	TAGAMANENT	78,00	7		N								JMGE	- - -		1565	2165			0	EURO 4	0	1000								0	0	0						05/12/2014 0:00:00	bajas
30/12/1992 0:00:00	Ordinaria	15/02/1996 0:00:00	NISSAN	VANETTE	FabricaciónNacional	VSKBEC220U0085647	20	Diesel	1952	13,00	1180	1925	2			2	1		O	O	3	05/12/2014 0:00:00	33208		N	X		Particular PART-Sin especificar	33024	GIJON		2					Voluntaria			En desguace					0	0			0		0									0	0	0						05/12/2014 0:00:00	bajas
27/06/2008 0:00:00	Ordinaria	05/12/2014 0:00:00	HARLEY DAVIDSON	XR1200R	ImportaciónUE	5HD1LA6118K462169	50	Gasolina	1202	7,43	260	439	2			2	1		L	Z	6	05/12/2014 0:00:00	25241		N	D		Particular PART-Sin especificar	25099	GOLMES	67,00	2		N								Z6F/PEBMSO			260	0			0	EURO III	0	0400								0	0	0						05/12/2014 0:00:00	bajas
19/04/2000 0:00:00	Ordinaria	01/12/2014 0:00:00	PEUGEOT	PART CBESP. P. LAT	FabricaciónNacional	VF35FWJZE60268141	0G	Diesel	1868	12,78	1191	1840	5			1	1		B	IB	6	01/12/2014 0:00:00	8720		N	X	PEU1681G	Particular PART-Sin especificar	8305	VILAFRANCA PENEDES	63,00	5	130	N				S				FW1B	FW1BB5		1326	1918			0	EURO 2	0	2420								0	0	0						05/12/2014 0:00:00	bajas
11/04/2007 0:00:00	Ordinaria	14/08/2008 0:00:00	SSANGYONG	KYRON	ImportaciónUE	KPTS0A1KS6P046106	40	Diesel	1998	13,31	1956	2530	5		SI	1	1		CE	CE	3	05/12/2014 0:00:00	51003		N	D	SSA623AS	Particular PART-Sin especificar	51001	CEUTA	104,00	5					Voluntaria					AEPL/AEC51			2031	2530			0	EURO 4	0									0	0	0						05/12/2014 0:00:00	bajas
27/03/1997 0:00:00	Ordinaria	20/10/2014 0:00:00	FORD	FIESTA	ImportaciónUE	WF0AXXBAJAVU88585	40	Diesel	1753	12,30	1085	1550	5			2	1		V	V	3	05/12/2014 0:00:00	46400		N	D		Particular PART-Sin especificar	46105	CULLERA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						05/12/2014 0:00:00	bajas
11/11/1999 0:00:00	Ciclomotor		MOBYLETTE	MOBYLETTE	FabricaciónNacional	458986	90	Gasolina	50	1,00	50	55	1			0	1		CR	CR	3	05/12/2014 0:00:00	13326		N	D		Particular PART-Sin especificar	13057	MONTIEL	0,00	1					Voluntaria			En desguace					0	0			0	EURO I	0	0300								0	0	0						05/12/2014 0:00:00	bajas
16/11/1999 0:00:00	Ordinaria		SEAT	IBIZA	FabricaciónNacional	VSSZZZ6KZYR017726	40	Diesel	1896	12,89	1124	1584	5			0	2		IB	IB	3	05/12/2014 0:00:00	7500		N	D		Particular PART-Sin especificar	7033	MANACOR	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						05/12/2014 0:00:00	bajas
