FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
25/01/2018	Ordinaria		PEUGEOT	2008 STYLE 1.6 BLUEHDI	ImportaciónUE	VF3CUBHY6JY004314	40	Diesel	1560	11,47	0	1705	5			0	1		M	M	1	25/01/2018	28294		N	X		Público PUBL-Alquiler sin conductor	28125	ROBLEDO DE CHAVELA	73,00	5	97	S								UBHY	6	AUTOMOBILES PEUGEOT-TALBOT SA	1235	1705	M1	AC	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2537	1482	1492	M		-	-	-	25/01/2018	matriculas
25/01/2018	Ordinaria		MINI	CLUBMAN COOPER S ALL4	ImportaciónUE	WMWLU310902H48882	40	Gasolina	1998	13,31	0	2050	5			0	1		M	M	1	25/01/2018	28411		N	D	BMW18686	Particular PART-Sin especificar	28090	MORALZARZAL	141,00	5	149	N								LU31	6A2500C0	BAYERISCHE MOTOREN WERKE AG	1535	2050	M1	AC	0	EURO 6 W	0	1000		000000						2670	1573	1575	M		N	0		25/01/2018	matriculas
25/01/2018	Ordinaria	08/02/2018	BMW	I3	ImportaciónUE	WBY1Z41090VZ72262	40	Eléctrico	0	14,55	0	1730	4			2	1		B	NA	1	25/01/2018	8700	05/08/2014	U	D		Particular PART-Sin especificar	8102	IGUALADA	125,00	4	13	N								1Z41	6A040000	BAYERISCHE MOTOREN WERKE AG	1390	1730	M1	AA	0	EURO 6W	115	1000	REEV	017000						2570	1571	1536	M		N			25/01/2018	matriculas
25/01/2018	Ordinaria		MERCEDES-BENZ	CLA 200 D	ImportaciónUE	WDD1173081N467341	40	Diesel	2143	13,88	0	2015	5			0	1		SE	SE	1	25/01/2018	41700		N	D		Particular PART-Sin especificar	41038	DOS HERMANAS	100,00	5	105	N								23S1P2	MZBA1502	DAIMLER AG	1525	2015	M1	AA	0	EURO6-W	0	1000		000000						2699	1551	1556	M					25/01/2018	matriculas
25/01/2018	Ordinaria		AUDI	A7 SPORTBACK	ImportaciónUE	WAUZZZ4G6JN072816	40	Diesel	2967	19,84	0	2440	5			0	1		M	IB	1	25/01/2018	28729		N	X	AUD010TE	Público PUBL-Alquiler sin conductor	28169	VENTURADA	200,00	5	142	N								SCRTDQ1	QD7QD7B5034P4G11S57MMEM2	AUDI AG	1905	2440	M1	AB	0	EURO 6W	0	1000		000000						2915	1655	1649	M		N	0		25/01/2018	matriculas
25/01/2018	Ordinaria		TECNOVE SECURITY	TSFRBMB4	FabricaciónNacional	VF7YD2MFC12E71041	20	Diesel	1997	13,30	2420	3500	3			0	1		GR	B	1	25/01/2018	18013		N	D		Público PUBL-Actividad económica	18087	GRANADA	96,00	3	168	N								C2M	CD3Y4	TECNOVE SECURITY SL	2495	3500	N1	BB	0	EURO 6	0	2400		000000	CITROEN	AUTOMOBILES CITROEN	Y	D2MFC	LYL	4035	1810	1790	M		N			25/01/2018	matriculas
25/01/2018	Ordinaria		PEUGEOT	2008 STYLE 1.2 PURETEC	ImportaciónUE	VF3CUHMZ6JY007573	40	Gasolina	1199	8,73	0	1590	5			0	1		M	M	1	25/01/2018	28491		N	X		Público PUBL-Alquiler sin conductor	28093	NAVACERRADA	60,00	5	114	S								UHMZ	6	AUTOMOBILES PEUGEOT-TALBOT SA	1120	1590	M1	AC	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2537	1482	1492	M		-	-	-	25/01/2018	matriculas
25/01/2018	Ordinaria		PEUGEOT	2008 STYLE 1.6 BLUEHDI	ImportaciónUE	VF3CUBHY6JY008465	40	Diesel	1560	11,47	0	1705	5			0	1		M	M	1	25/01/2018	28294		N	X		Público PUBL-Alquiler sin conductor	28125	ROBLEDO DE CHAVELA	73,00	5	97	S								UBHY	6	AUTOMOBILES PEUGEOT-TALBOT SA	1235	1705	M1	AC	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2537	1482	1492	M		-	-	-	25/01/2018	matriculas
25/01/2018	Ordinaria		PEUGEOT	208 5P ALLURE 1.6 BLUE	ImportaciónUE	VF3CCBHY6JW007201	40	Diesel	1560	11,47	0	1630	5			0	1		M	M	1	25/01/2018	28294		N	X		Público PUBL-Alquiler sin conductor	28125	ROBLEDO DE CHAVELA	73,00	5	90	S								CBHY	6	AUTOMOBILES PEUGEOT-TALBOT SA	1150	1630	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2538	1470	1472	M		-	-	-	25/01/2018	matriculas
25/01/2018	Ordinaria		PEUGEOT	2008 STYLE 1.6 BLUEHDI	ImportaciónUE	VF3CUBHY6HY136461	40	Diesel	1560	11,47	0	1705	5			0	1		SA	SA	1	25/01/2018	37188		N	X		Particular PART-Sin especificar	37085	CARBAJOSA DE SAGRADA	73,00	5	97	N								UBHY	6	AUTOMOBILES PEUGEOT-TALBOT SA	1235	1705	M1	AC	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2537	1482	1492	M		-	-	-	25/01/2018	matriculas
25/01/2018	Ciclomotor		YAMAHA	YN50	ImportaciónUE	VG5SA451000024748	90	Gasolina	49	1,14	82	0	2			0	1	CAMPANILLAS	MA	MA	1	25/01/2018	29590		N	D		Particular PART-Sin especificar	29067	MALAGA	2,09	2		N								I	I	MBK INDUSTRIE	88	251	L1E		0	EURO 2	0	0300		000000						1275	0	0	M					25/01/2018	matriculas
25/01/2018	TransporteTemporal	26/03/2018	RENAULT	MEGANE	FabricaciónNacional	VF1BA0B0525240974	40	Gasolina	1598	11,64	1085	1600	5			0	1		VI	J	5	25/01/2018	1006		U	D		Particular PART-Sin especificar	1059	VITORIA GASTEIZ	0,00	5		N										ND	0	0	M1		0	EURO 3	0	1000		000000						0	0	0	M		N			25/01/2018	matriculas
25/01/2018	Ordinaria		FORD	FIESTA	ImportaciónUE	WF0JXXGAHJHD16853	40	Gasolina	1084	8,21	0	1640	5			0	1	TORRE PACHECO	MU	MU	1	25/01/2018	30700		N	D		Particular PART-Sin especificar	30037	TORRE PACHECO	63,00	5	107	N								XYJC1JX	5AEPZN00KAM	FORD-WERKE GMBH	1130	1640	M1	AB	0	EURO 6W	0	1000		000000						2493	1503	1466	M					25/01/2018	matriculas
25/01/2018	Ordinaria		KIA	CEE'D	ImportaciónUE	U5YHN516AHL315709	40	Diesel	1582	11,57	1289	1920	5			0	1	RIERA DE GAIA, LA	T	T	1	25/01/2018	43762		N	D	KIAJD289	Particular PART-Sin especificar	43126	LA RIERA DE GAIA	100,00	5	104	N								B5DC1	M68EZ1	KIA MOTORS SLOVAKIA S.R.O.	1364	1920	M1	AB	0	EURO 6W	0	1000		000000						2650	1563	1571	M					25/01/2018	matriculas
25/01/2018	Ordinaria		YAMAHA	HW125	ImportaciónUE	RKRSED41000003174	50	Gasolina	125	1,44	0	0	2			0	1	MA?	IB	IB	1	25/01/2018	7703		N	D		Particular PART-Sin especificar	7032	MAO	9,20	2	64	N								I	I	YAMAHA MOTOR TAIWAN CO., LTD.	142	321	*05		0	EURO 4	0	0400		000000						1385	0	0	M		N			25/01/2018	matriculas
25/01/2018	Remolque		BURSTNER GMBH	C15P-1041	ImportaciónUE	WBU5108TKJ6303246	RA		0	0,00	1393	1500	0			0	1	CERDANYOLA DEL VALLES	B	B	1	25/01/2018	8290		N	D		Particular PART-Vivienda	8266	CERDANYOLA VALLES	0,00	0		N								AC000	000019A00BU4039	ND	1393	1600	O2	SE	0	ND	0	4148		000000						4520	2010	0						25/01/2018	matriculas
25/01/2018	Ordinaria		PEUGEOT	208 5P ALLURE 1.6 BLUE	ImportaciónUE	VF3CCBHY6JW007152	40	Diesel	1560	11,47	0	1630	5			0	1		M	M	1	25/01/2018	28294		N	X		Público PUBL-Alquiler sin conductor	28125	ROBLEDO DE CHAVELA	73,00	5	90	S								CBHY	6	AUTOMOBILES PEUGEOT-TALBOT SA	1150	1630	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2538	1470	1472	M		-	-	-	25/01/2018	matriculas
25/01/2018	VehículoEspecial		TOYOTA	8FBE18T	ImportaciónUE	8FBE18TE11364	73	Eléctrico	0	2,33	0	4935	1			0	1		M	M	1	25/01/2018	28823		N	X		Particular PART-Obras	28049	COSLADA	12,00	1		N								8FBE18T	---	TOYOTA INDUSTRIES CORPORATION	3395	4935	OTR		0	ND	0	6164	BEV	000000						1521	0	0	M					25/01/2018	matriculas
25/01/2018	Ordinaria		VOLKSWAGEN	TOURAN	ImportaciónUE	WVGZZZ1TZJW059904	40	Gasolina	1395	10,72	0	2230	7			0	1		VI	VI	1	25/01/2018	1010		N	D	VW012WZS	Particular PART-Sin especificar	1059	VITORIA GASTEIZ	110,00	7	127	N								CZDAAF	FD7FD7CW0027MMS72VR264	VOLKSWAGEN AG BERLINER RING 2	1505	2230	M1	AF	0	EURO 6W	0	1000		000000						2786	1569	1542	M		N	0		25/01/2018	matriculas
25/01/2018	Ordinaria		SEAT	IBIZA	ImportaciónUE	VSSZZZKJZJR103304	40	Gasolina	999	7,82	0	1560	5			0	1		M	M	1	25/01/2018	28213		N	X	SEA00AFY	Particular PART-Sin especificar	28042	COLMENAR DEL ARROYO	70,00	5	106	S								BCHZL	FM5FM5DF0027MM261	SEAT,S.A.	1122	1560	M1	AB	0	EURO 6W	0	1000		000000						2548	1525	1505	M		N	0		25/01/2018	matriculas
25/01/2018	Ordinaria		PEUGEOT	208 5P STYLE 1.6 BLUEH	ImportaciónUE	VF3CCBHY6JW007557	40	Diesel	1560	11,47	0	1630	5			0	1		M	M	1	25/01/2018	28294		N	X		Público PUBL-Alquiler sin conductor	28125	ROBLEDO DE CHAVELA	73,00	5	90	S								CBHY	6	AUTOMOBILES PEUGEOT-TALBOT SA	1150	1630	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2538	1470	1472	M		-	-	-	25/01/2018	matriculas
25/01/2018	Ordinaria		DACIA	SANDERO	ImportaciónNoComunitaria	UU15SDKH559670191	40	Diesel	1461	11,02	1085	1595	5			0	1		MU	MU	1	25/01/2018	30310		N	D	DACABA8G	Particular PART-Sin especificar	30016	CARTAGENA	55,00	5	90	N								5SDKH	5SDKH5	AUTOMOBILE DACIA, S.A.	1160	1595	M1	AB	0	EURO 6W	0	1000		000000						2589	1497	1486	M		N			25/01/2018	matriculas
25/01/2018	Ordinaria		OPEL	ASTRA+	ImportaciónUE	W0VBF6EB9JG001523	40	Gasolina	1399	10,74	1193	1815	5			0	1		BI	BI	1	25/01/2018	48960		N	X	OPEA3L0F	Particular PART-Sin especificar	48036	GALDAKAO	92,00	5	117	N								CA0DAAB12	BK1D6KHGK5	OPEL AUTOMOBILE GMBH	1268	1815	M1	AB	0	EURO 6W	0	1000		000000						2662	1548	1565	M		N			25/01/2018	matriculas
