FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
26/01/2018	Ordinaria		HYUNDAI	TUCSON,IX35	ImportaciónUE	TMAJ381ADJJ564567	40	Diesel	1995	13,30	0	2250	5			0	1		MU	AL	1	26/01/2018	30202		N	D	HYU01079	Particular PART-Sin especificar	30016	CARTAGENA	100,00	5	156	N								F5D24	A64ZZ1	HYUNDAI MOTOR MANUFACTURING CZECH	1690	2250	M1	AF	0	EURO 6W	0	1000		000000						2670	1620	1631	M			0		26/01/2018	matriculas
26/01/2018	Ordinaria		PEUGEOT	3008 ALLURE 1.2L PURET	ImportaciónUE	VF3MRHNYHJS058265	40	Gasolina	1199	8,73	0	1910	5			0	1		CO	TO	1	26/01/2018	14530		N	D		Particular PART-Sin especificar	14041	MONTEMAYOR	96,00	5	117	N								R	HNYH-C1F000	AUTOMOBILES PEUGEOT-TALBOT SA	1325	1910	M1	AF	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2675	1601	1610	M		-	-	-	26/01/2018	matriculas
26/01/2018	Ordinaria		HYUNDAI	I20, I20 ACTIVE	ImportaciónNoComunitaria	NLHB351AAJZ397642	40	Gasolina	998	7,82	0	1600	5			0	1		MU	MU	1	26/01/2018	30005		N	D	HYU01001	Particular PART-Sin especificar	30030	MURCIA	73,60	5	107	N								B5P91	M54BZ1	HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.	1140	1600	M1	AB	0	EURO 6W	0	1000		000000						2570	1520	1519	M			0		26/01/2018	matriculas
26/01/2018	Ordinaria		AUDI	Q5	ImportaciónUE	WAUZZZFY4J2092313	40	Diesel	1968	13,19	0	2440	5			0	1	MEDIO, EL (MANJOYA-OVIED	O	O	1	26/01/2018	33170		N	D	AUD014SL	Particular PART-Sin especificar	33044	OVIEDO	120,00	5	133	N								XDETBQ1	QD7AD7CJ002PFY067MMEM1FS	AUDI AG	1845	2440	M1	AC	0	EURO 6W	0	1000		000000						2832	1632	1636	M		N	0		26/01/2018	matriculas
26/01/2018	Ordinaria		AUDI	Q5	ImportaciónUE	WAUZZZFY6J2033036	40	Diesel	1968	13,19	0	2440	5			0	1	CABANYES, LES	B	B	1	26/01/2018	8794		N	X	AUD012BQ	Particular PART-Sin especificar	8027	LES CABANYES	120,00	5	132	N								XDETBQ1	QD7AD7CJ002PFY047MMEM1FS	AUDI AG	1845	2440	M1	AC	0	EURO 6W	0	1000		000000						2832	1632	1636	M		N	0		26/01/2018	matriculas
26/01/2018	VehículoEspecial		JOHN DEERE	6115MC 2WD	ImportaciónUE	1L06115MJHH896273	80	Diesel	4525	21,74	0	8050	2			0	1	SOCUELLAMOS	CR	CR	1	26/01/2018	13630		N	D		Particular PART-Agrícola	13078	SOCUELLAMOS	84,70	2		N								C4DCADAA2BRB1	J3AE22E1G31AAZZ	DEERE & COMPANY	5650	8050	T1		0	ND	0	5000		000000						2400	1995	1918	M		N	0		26/01/2018	matriculas
26/01/2018	Ordinaria		PEUGEOT	508 SW ACTIVE 1.6 BLUE	ImportaciónUE	VF38EBHZTJL005072	40	Diesel	1560	11,47	0	2140	5			0	1		M	M	1	26/01/2018	28294		N	X		Particular PART-Sin especificar	28125	ROBLEDO DE CHAVELA	88,00	5	108	S								EBHZ	T/S	AUTOMOBILES PEUGEOT-TALBOT SA	1520	2140	M1	AC	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2817	1579	1552	M		-	-	-	26/01/2018	matriculas
26/01/2018	TransporteTemporal	27/03/2018	CITROEN	CITROEN YUMPY		VF7XS9HUC64161287			0	0,00	0	0	0			0	1		MA	MA	9	26/01/2018	29620	11/04/2008	U	D		Particular PART-Sin especificar	29901	TORREMOLINOS	0,00	0		N										GRUPO PSA PEUGEOT CITROEN	0	0			0		0			000000						0	0	0			N			26/01/2018	matriculas
26/01/2018	Ordinaria		HYUNDAI	I20, I20 ACTIVE	ImportaciónNoComunitaria	NLHB351RAJZ390504	40	Diesel	1396	10,73	0	1700	5			0	1		O	O	1	26/01/2018	33520		N	D	HYU00963	Particular PART-Sin especificar	33040	NAVA	66,00	5	115	N								B5D31	M67CX1	HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.	1250	1700	M1	AB	0	EURO 6W	0	1000		000000						2570	1517	1519	M			0		26/01/2018	matriculas
26/01/2018	Ordinaria		KIA	STINGER	ImportaciónNoComunitaria	KNAE551CDJ6008788	40	Gasolina	3342	21,32	1834	2325	5			0	1		M	M	1	26/01/2018	28050		N	D	KIACK102	Particular PART-Sin especificar	28079	MADRID	272,00	5	244	N								B5P32	A82EZ1	KIA MOTORS CORPORATION	1909	2325	M1	AB	0	EURO 6W	0	1000		000000						2905	1592	1643	M					26/01/2018	matriculas
