FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
11/01/2018	Ordinaria		HONDA	SH125D	ImportaciónUE	ZDCJF68A0HF006752	50	Gasolina	125	1,44	136	316	2			0	1		CA	CA	1	11/01/2018	11100		N	D		Particular PART-Sin especificar	11031	SAN FERNANDO	9,00	2	52	N								1	1	HONDA ITALIA INDUSTRIALE, S.P.A.	136	316	L3E		0	EURO 4	0	0400		000000						1340	0	0	M			0		11/01/2018	matriculas
11/01/2018	Ordinaria		FORD	KUGA	FabricaciónNacional	WF0AXXWPMAHE41130	40	Diesel	1499	11,19	0	2100	5			0	1	SANT QUIRZE DEL VALLES	B	B	1	11/01/2018	8192		N	D		Particular PART-Sin especificar	8238	S QUIRZE DEL VALLES	88,00	5	124	N								XWMC1AX	5SUAZA00P1C	FORD-WERKE GMBH	1605	2100	M1	AF	0	EURO 6W	0	1000		000000						2690	1569	1570	M					11/01/2018	matriculas
11/01/2018	Ordinaria		VOLKSWAGEN	CADDY	ImportaciónUE	WV2ZZZ2KZJX051472	0G	Diesel	1968	13,19	0	2245	5			0	1		M	M	1	11/01/2018	28609		N	X	VW00ZGYI	Particular PART-Sin especificar	28178	VILLANUEVA PERALES	55,00	5	126	N								ACDFSFX0	N0J2FM5FM5A4057N1SBVR27MMLL161	VOLKSWAGEN AG BERLINER RING 2	1442	2245	M1	AC	0	EURO 6W	0	3100		000000						2682	1543	1534	M		N	0		11/01/2018	matriculas
11/01/2018	Ordinaria		RENAULT	MEGANE	FabricaciónNacional	VF1RFB00059358864	40	Gasolina	1197	9,78	1205	1801	5			0	1		MA	GR	1	11/01/2018	29014		N	D	RENABARN	Particular PART-Sin especificar	29067	MALAGA	97,00	5	119	N								BF2	MR662A010000	RENAULT, S.A.S.	1280	1801	M1	AB	0	EURO 6W	0	1000		000000						2670	1580	1583	M		N			11/01/2018	matriculas
11/01/2018	Ordinaria		JAGUAR	E-PACE	ImportaciónUE	SADFA2BN7J1Z03032	25	Diesel	1999	13,31	1904	2400	5			0	1		GC	GC	1	11/01/2018	35014		N	X		Particular PART-Sin especificar	35016	LAS PALMAS G C	132,00	5	147	N								B	510	JAGUAR LAND ROVER LIMITED	1904	2400	M1G	AC	0	EURO 6	0	1033		000000						2681	1635	1634	M					11/01/2018	matriculas
11/01/2018	Ordinaria		TRANSGRUAS	NISSAN NT400 CABSTAR	ImportaciónUE	VWASUFF24F6182882	1E	Diesel	2488	15,18	3270	3500	3			0	1	LLI?A DE VALL	B	B	1	11/01/2018	8185		N	X		Público PUBL-Sin especificar	8108	LLICA DE VALL	90,00	3	268	N								ISD4R	5M1M2N	TRANSGRUAS CIAL SL	3345	3500	N1	BA27	0	EURO 5M	0	2054		000000	NISSAN	NISSAN INTERNATIONAL SA	F241	ISD4R	5M1M2N	2900	1395	0	M		N			11/01/2018	matriculas
11/01/2018	Ordinaria		MERCEDES-BENZ	A 180	ImportaciónUE	WDD1760421J721325	40	Gasolina	1595	11,62	0	1935	5			0	1		B	B	1	11/01/2018	8980		N	D		Particular PART-Sin especificar	8211	S FELIU DE LLOB	90,00	5	126	N								124GQ2	OZAA1502	DAIMLER AG	1395	1935	M1	AC	0	EURO6-W	0	1000		000000						2699	1559	1552	M					11/01/2018	matriculas
11/01/2018	Ordinaria		AUDI	A3 LIMOUSINE	ImportaciónUE	WAUZZZ8V3J1039367	40	Diesel	1598	11,64	0	1820	5			0	1		GC	GC	1	11/01/2018	35002		N	X	AUD011I9	Particular PART-Sin especificar	35016	LAS PALMAS G C	85,00	5	108	S								LDDYAF1	FM6FM62S027P8V437MMEM1	AUDI AG	1345	1820	M1	AA	0	EURO 6W	0	1000		000000			8V	LDDYAF1	FM6FM62S027P8V437MMEM1	2618	1556	1546	M					11/01/2018	matriculas
11/01/2018	Ordinaria		SEAT	LEON ST	ImportaciónUE	VSSZZZ5FZJR089603	40	Diesel	1968	13,19	0	1940	5			0	1	POBLA DE MAFUMET, LA	T	T	1	11/01/2018	43140		N	D	SEA00A6Z	Particular PART-Sin especificar	43109	POBLA DE MAFUMET	110,00	5	117	N								FCRLBX0V	FD6SFD6D90027MMVLO583	SEAT,S.A.	1388	1940	M1	AC	0	EURO 6W	0	1002		000000						2620	1555	1526	M		N	0		11/01/2018	matriculas
11/01/2018	Ordinaria		CITROEN	H435	ImportaciónUE	VF7YC2MAU12E61410	7A	Diesel	1997	14,43	0	3500	7			0	1	SIGRAS (SANTIAGO)	C	C	1	11/01/2018	15181		N	X		Público PUBL-Alquiler sin conductor	15017	CAMBRE	96,00	7	165	N								BE3MM	4351CBC	AUTOMOBILES CITROEN	2907	3500	M1	SA	0	EURO 6B	0	3248		000000	PLA	PLA SPA	PLA9	BE3MM	4351CBC	3800	1810	1980	M					11/01/2018	matriculas
