FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
03/01/2018	Ordinaria		CITROEN	C-ELYS?E PURETECH 82	FabricaciónNacional	VF7DDHMZ6HJ918677	40	Gasolina	1199	8,73	0	1470	5			0	1		TO	TO	1	03/01/2018	45600		N	D		Particular PART-Sin especificar	45165	TALAVERA DE LA REINA	60,00	5	110	N								DHMZ	6/1	-	1055	1470	M1	AA	0	EURO 6	0	1000		000000		AUTOMOBILES CITROEN				2652	1501	1478	M		-	-	-	03/01/2018	matriculas
03/01/2018	Ordinaria		YAMAHA	MT-07 TRACER	ImportaciónUE	VG5RM151000001571	50	Gasolina	689	5,33	0	0	2			0	1		GR	GR	1	03/01/2018	18191		N	X		Particular PART-Sin especificar	18157	PINOS GENIL	35,00	2	100	N								A	1	MBK INDUSTRIE	195	366	*06		0	EURO 4	0	0400		000000						1450	0	0	M					03/01/2018	matriculas
03/01/2018	Ordinaria		SEAT	TOLEDO	ImportaciónUE	VSSZZZNHZJ1504275	40	Diesel	1598	11,64	0	1746	5			0	1		M	M	1	03/01/2018	28915		N	D	SEA009IQ	Particular PART-Sin especificar	28074	LEGANES	85,00	5	116	N								AACXMA	NFM5FM52R029ST062SE	SEAT,S.A.	1286	1746	M1	AA	0	EURO 6W	0	1000		000000						2589	1463	1500	M		N	0		03/01/2018	matriculas
03/01/2018	Ordinaria		RENAULT	CLIO	ImportaciónUE	VF15RSN0A59477894	40	Gasolina	1149	9,54	1059	1564	5			0	1	CASANOVA DE EIRIS	C	C	1	03/01/2018	15009		N	D	RENABALJ	Particular PART-Sin especificar	15030	A CORU?A	54,00	5	127	N								5RSN	5RSN0A	RENAULT, S.A.S.	1134	1564	M1	AB	0	EURO 6W	0	1000		000000						2589	1501	1505	M		N			03/01/2018	matriculas
03/01/2018	Ordinaria		SEAT	LEON ST	ImportaciónUE	VSSZZZ5FZJR082820	40	Gasolina	1984	13,25	0	2000	5			0	1		B	B	1	03/01/2018	8630		N	X	SEA00A59	Particular PART-Sin especificar	8001	ABRERA	221,00	5	156	N								FCJXCX0V	FD6SFD6D90137MMMLM572	SEAT,S.A.	1466	2000	M1	AC	0	EURO 6W	0	1002		000000						2620	1555	1526	M		N	0		03/01/2018	matriculas
03/01/2018	Ordinaria		DAELIM	BESBI O LC125	ImportaciónNoComunitaria	KMYSALBGCJ1000263	50	Gasolina	124	1,45	104	0	2			0	1		SE	SE	1	03/01/2018	41008		N	D		Particular PART-Sin especificar	41091	SEVILLA	6,50	2	66	N								BG	C	DAELIM MOTOR CO., LTD.	115	265	*05		0	EURO 4	0	0400		000000						1400	0	0	M					03/01/2018	matriculas
03/01/2018	Ordinaria		FIAT	FIAT 500	ImportaciónUE	ZFA3120000J823327	40	Gasolina	1242	10,01	0	1345	4			0	1		B	B	1	03/01/2018	8256		N	X		Público PUBL-Alquiler sin conductor	8002	AGUILAR DE SEGARRA	51,00	4	115	N								AXA1A	00AW	FCA ITALY S.P.A.	1050	1345	M1	AB	0	EURO 6W	0	1000		000000						2300	1415	1408	M					03/01/2018	matriculas
03/01/2018	Ordinaria		TOYOTA	TOYOTA AURIS	ImportaciónUE	SB1MA3JE90E039171	40	Gasolina	1197	9,78	0	1820	5			0	1	HUERCAL DE ALMERIA	AL	AL	1	03/01/2018	4230		N	X	TOYB0553	Particular PART-Sin especificar	4052	HUERCAL DE ALMERIA	85,00	5	112	N								NRE185(H)	NRE185L-DHFNZW(7W)	TOYOTA MOTOR EUROPE NV/SA	1395	1820	M1	AB	0	EURO 6 W	0	1000		000000						2600	1525	1510	M		N		ND	03/01/2018	matriculas
03/01/2018	Ordinaria		S.Y.M	FIDDLE	ImportaciónNoComunitaria	LXMXAA301HXA34323	50	Gasolina	125	1,45	110	0	2			0	1		MA	MA	1	03/01/2018	29650		N	D		Particular PART-Sin especificar	29070	MIJAS	7,50	2	62	N								A3	1	XIAMEN XIASHING MOTORC.CO.LTD	117	267	L3E		0	EURO 4	0	0400		000000						1330	0	0	M					03/01/2018	matriculas
03/01/2018	Ordinaria		MAZDA	MAZDA 3	ImportaciónNoComunitaria	JMZBN622601530230	40	Diesel	2191	14,06	0	1910	5			0	1		M	M	1	03/01/2018	28806		N	D	MAZ01263	Particular PART-Sin especificar	28005	ALCALA DE HENARES	110,00	5	104	N								622	61W0	MAZDA MOTOR CORPORATION	1479	1910	M1	AA	0	EURO 6W	0	1000		000000						2700	1555	1560	M		N			03/01/2018	matriculas
03/01/2018	Ordinaria		SEAT	ATECA	ImportaciónUE	VSSZZZ5FZJ6539232	40	Diesel	1968	13,19	0	2100	5			0	1		B	B	1	03/01/2018	8760		N	X	SEA009MG	Particular PART-Sin especificar	8114	MARTORELL	110,00	5	128	N								XDFFAX1	AM6SAM62Q0017MMML63	SEAT,S.A.	1548	2100	M1	AC	0	EURO 6W	0	1000		000000						2628	1576	1548	M		N	0		03/01/2018	matriculas
03/01/2018	Ordinaria		DACIA	DUSTER	ImportaciónUE	UU1HSDCVE59460778	40	Gasolina	1598	11,64	1090	1697	5			0	1		SA	SA	1	03/01/2018	37007		N	D	DACABA8Q	Particular PART-Sin especificar	37274	SALAMANCA	84,00	5	145	N								HSDCV	HSDCVE	AUTOMOBILE DACIA, S.A.	1165	1697	M1	AC	0	EURO 6W	0	1000		000000						2673	1560	1567	M		N			03/01/2018	matriculas
03/01/2018	Ordinaria		MERCEDES-BENZ	AMG  GLC 43	ImportaciónUE	WDC2539641F386120	40	Gasolina	2996	19,96	0	2460	5			0	1		C	LE	1	03/01/2018	15350		N	D		Particular PART-Sin especificar	15022	CEDEIRA	270,00	5	199	N								R75HP1	CZAA0504	DAIMLER AG	1845	2460	M1	AC	0	EURO6-W	0	1000		000000						2873	1639	1652	M					03/01/2018	matriculas
03/01/2018	Ordinaria		VOLKSWAGEN	T-ROC	ImportaciónUE	WVGZZZA1ZJV010185	40	Gasolina	999	7,82	0	1780	5			0	1		L	L	1	03/01/2018	25245		N	X	VW01254M	Particular PART-Sin especificar	25252	VILA SANA	85,00	5	117	N								CHZJX0AC4	FM6FM6AJ0187MM62	VOLKSWAGEN AG BERLINER RING 2	1270	1780	M1	AC	0	EURO 6W	0	1000		000000						2590	1546	1541	M		N	0		03/01/2018	matriculas
03/01/2018	Ordinaria		HONDA	NSC110MPD	ImportaciónUE	ZDCJF67A0HF008295	50	Gasolina	108	1,32	102	279	2			0	1		B	B	1	03/01/2018	8025		N	X		Particular PART-Sin especificar	8019	BARCELONA	6,50	2	42	N								1	1	HONDA ITALIA INDUSTRIALE, S.P.A.	102	279	L3E		0	EURO 4	0	0400		000000						1290	0	0	M			0		03/01/2018	matriculas
03/01/2018	Ordinaria		FORD	TRANSIT CONNECT	FabricaciónNacional	WF07XXWPG7HK41536	0G	Diesel	1499	11,19	0	2310	7			0	1		CA	CA	1	03/01/2018	11100		N	D		Particular PART-Sin especificar	11031	SAN FERNANDO	88,20	7	119	N								XWGA1CSX	E7AGBZCBSAPD	FORD-WERKE GMBH	1609	2310	M1	AF	0	EURO 6W	0	3100		000000						3062	1568	1584	M					03/01/2018	matriculas
03/01/2018	Ordinaria		KIA	SPORTAGE	ImportaciónUE	U5YPK813AHL390164	40	Diesel	1995	13,30	1529	2235	5			0	1		M	M	1	03/01/2018	28100		N	D	KIAQL133	Particular PART-Sin especificar	28006	ALCOBENDAS	100,00	5	132	N								F5D21	M62ZZ1	KIA MOTORS SLOVAKIA S.R.O.	1604	2235	M1	AF	0	EURO 6W	0	1000		000000						2670	1625	1636	M					03/01/2018	matriculas
