FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
24/01/2018	Ordinaria		VOLKSWAGEN	GOLF	ImportaciónUE	WVWZZZAUZJW121870	40	Gasolina	1395	10,72	0	1800	5			0	1		B	B	1	24/01/2018	8197		N	D	VW0124R5	Particular PART-Sin especificar	8205	S CUGAT DEL VALLES	92,00	5	119	N								GAC4CZCAX0	FD7FD7CW001N7MMON1ML61VR2N	VOLKSWAGEN AG BERLINER RING 2	1291	1800	M1	AC	0	EURO 6W	0	1000		000000						2620	1549	1521	M		N	0		24/01/2018	matriculas
24/01/2018	Ordinaria		IVECO	AS440T/P	FabricaciónNacional	WJMM62AU90C388709	81	Diesel	11120	43,84	0	18000	2			0	1	CARACENILLA	CU	CU	1	24/01/2018	16540		N	X		Público PUBL-Sin especificar	16112	HUETE	353,00	2		N								CA11	BACSFS8013Z00HSMXND	IVECO MAGIRUS AG	8388	20000	N3	BC	0	EURO VI-	0	2300		000000						3790	0	0	M					24/01/2018	matriculas
24/01/2018	Ordinaria		FIAT	TALENTO	ImportaciónUE	ZFAFFL008H5060365	20	Diesel	1598	11,64	0	2800	3			0	1		A	A	1	24/01/2018	3008		N	X		Particular PART-Sin especificar	3014	ALICANTE	70,00	3	170	N								CR9M	MJ1002600A1	FCA ITALY S.P.A.	1853	2800	N1	BB	0	EURO 6Y	0	2400		000000						3098	1615	1628	M					24/01/2018	matriculas
24/01/2018	Remolque		SPITZER EUROVRAC	SK 2760 CAL	ImportaciónUE	VF9SKS27MH1041661	S5		0	0,00	0	36000	0			0	1		VA	VA	1	24/01/2018	47009		N	X		Público PUBL-Sin especificar	47186	VALLADOLID	0,00	0		N								C11D	39L10S0D0	SPITZER EUROVRAC SA	6730	39000	O4	DA11	0		0	4327		000000						0	2090	2090	0		N			24/01/2018	matriculas
24/01/2018	Ordinaria		HUSQVARNA	HUSQVARNA 701 ENDURO	ImportaciónUE	VBKUEV40XJM715838	50	Gasolina	693	4,04	0	350	2			0	1		LE	LE	1	24/01/2018	24006		N	D		Particular PART-Sin especificar	24089	LEON	55,00	2	98	N								B	N.A	KTM AG	156	350	L3E		0	EURO 4	0	0400		000000		KTM AG				1518	0	0	M		N			24/01/2018	matriculas
24/01/2018	Ordinaria		VOLKSWAGEN	POLO	ImportaciónUE	WVWZZZAWZJY071438	40	Gasolina	999	7,82	0	1610	5			0	1	LEON	LE	LE	1	24/01/2018	24009		N	D	VW012U3B	Particular PART-Sin especificar	24089	LEON	70,00	5	101	N								ABCHZL	FM5FM5DF002N2VR27MM63	VOLKSWAGEN AG BERLINER RING 2	1145	1610	M1	AB	0	EURO 6W	0	1000		000000						2551	1525	1509	M		N	0		24/01/2018	matriculas
24/01/2018	Ordinaria		TOYOTA	TOYOTA AURIS	ImportaciónUE	SB1MS3JE80E392708	40	Gasolina	1798	12,49	0	1815	5			0	1		M	M	1	24/01/2018	28691		N	D	TOYB0588	Particular PART-Sin especificar	28176	VILLANUEVA DE CA?ADA	73,00	5	91	N								ZWE186(H)	ZWE186L-DHXSBW(4W)	TOYOTA MOTOR EUROPE NV/SA	1470	1815	M1	AF	0	EURO 6 W	0	1000	HEV	000000						2600	1515	1505	M		N		ND	24/01/2018	matriculas
24/01/2018	Ordinaria		HANWAY	RAW 250 CAFE O ------	ImportaciónNoComunitaria	L5RMA44C0GU000100	50	Gasolina	223	2,05	114	0	2			0	1		PO	PO	1	24/01/2018	36209		N	D		Particular PART-Sin especificar	36057	VIGO	12,50	2		N								------	------	JIANGSU DAFIER MOTORCYCLE CO., LTD	121	271	L3E		0	EURO 3	0	0400		000000						1320	0	0	M					24/01/2018	matriculas
24/01/2018	Ordinaria		KIA	NIRO	ImportaciónNoComunitaria	KNACB81CGJ5127093	40	Gasolina	1580	11,56	1425	1930	5			0	1		GR	GR	1	24/01/2018	18008		N	D	KIADE106	Particular PART-Sin especificar	18087	GRANADA	77,20	5	88	N								C5P11	D61AY1	KIA MOTORS CORPORATION	1500	1930	M1	AC	0	EURO 6W	0	1000	HEV	000000						2700	1565	1579	M					24/01/2018	matriculas
24/01/2018	Ordinaria		SEAT	ARONA	ImportaciónUE	VSSZZZKJZJR099507	40	Gasolina	999	7,82	0	1660	5			0	1		T	HU	1	24/01/2018	43840		N	D	SEA00AGL	Particular PART-Sin especificar	43905	SALOU	85,00	5	113	N								XCHZJ	FM6FM6AJ0167MM481	SEAT,S.A.	1187	1660	M1	AB	0	EURO 6W	0	1000		000000						2552	1509	1492	M		N	0		24/01/2018	matriculas
24/01/2018	Ordinaria		CITROEN	GRAND C4 PICASSO BLUEH	FabricaciónNacional	VF73ABHZMJJ545749	40	Diesel	1560	11,47	0	2175	7			0	1		M	M	1	24/01/2018	28450		N	X		Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	88,00	7	106	N								ABHZ	M/1S	-	1422	2175	M1	AF	0	EURO 6	0	1000		000000		AUTOMOBILES CITROEN				2840	1587	1590	M		-	-	-	24/01/2018	matriculas
24/01/2018	Ordinaria		MINI	COOPER	ImportaciónUE	WMWWG310103D04426	40	Gasolina	1499	9,98	0	1670	4			0	1		M	IB	1	24/01/2018	28729		N	X	BMW18243	Público PUBL-Alquiler sin conductor	28169	VENTURADA	100,00	4	114	N								WG31	6H1400C0	BAYERISCHE MOTOREN WERKE AG	1280	1670	M1	AE	0	EURO 6 W	0	1000		000000						2495	1503	1503	M		N	0		24/01/2018	matriculas
24/01/2018	Ordinaria		BMW	420D	ImportaciónUE	WBA4K31000BG87934	40	Diesel	1995	13,29	0	2100	5			0	1		M	IB	1	24/01/2018	28729		N	X	BMW21247	Público PUBL-Alquiler sin conductor	28169	VENTURADA	140,00	5	114	N								4K31	6A250000	BAYERISCHE MOTOREN WERKE AG	1615	2100	M1	AA	0	EURO 6 W	0	1000		000000						2810	1557	1604	M		N	0		24/01/2018	matriculas
24/01/2018	Ordinaria		PEUGEOT	NUEVO 3008 ACTIVE 1.6L	ImportaciónUE	VF3MCBHZHHS222837	40	Diesel	1560	11,47	0	1970	5			0	1		M	B	1	24/01/2018	28213		N	X		Particular PART-Sin especificar	28042	COLMENAR DEL ARROYO	88,00	5	104	S								C	BHZH-C2F000	AUTOMOBILES PEUGEOT-TALBOT SA	1375	1970	M1	AF	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2675	1601	1610	M		-	-	-	24/01/2018	matriculas
24/01/2018	Ordinaria		FORD	C-MAX	ImportaciónUE	WF0VXXGCEVHB41543	40	Diesel	1499	11,19	0	1915	5			0	1	CASTELLON DE LA PLANA/CA	CS	CS	1	24/01/2018	12005		N	D	FOR04167	Particular PART-Sin especificar	12040	CASTELLO PLANA	88,00	5	110	N								XWDA1V	5HA?NA	FORD-WERKE GMBH	1403	1915	M1	AF	0	EURO 6W	0	1000		000000						2648	1544	1554	M					24/01/2018	matriculas
24/01/2018	Ordinaria		VOLKSWAGEN	POLO	ImportaciónUE	WVWZZZAWZJY007460	40	Gasolina	999	7,82	0	1620	5			0	1		IB	IB	1	24/01/2018	7009		N	X	VW010JSB	Particular PART-Sin especificar	7040	PALMA MALLORCA	85,00	5	107	N								ABCHZJ	FM6FM6AJ017N2VR27MM62	VOLKSWAGEN AG BERLINER RING 2	1155	1620	M1	AB	0	EURO 6W	0	1000		000000						2551	1525	1509	M		N	0		24/01/2018	matriculas
24/01/2018	Ordinaria		FORD	FOCUS	ImportaciónUE	WF05XXGCC5HE81287	40	Gasolina	999	7,82	0	1900	5			0	1		V	V	1	24/01/2018	46960		N	D		Particular PART-Sin especificar	46021	ALDAIA	92,00	5	108	N								M1DD15X	5CGBCALC	FORD-WERKE GMBH	1280	1900	M1	AB	0	EURO 6W	0	1000		000000						2648	1544	1534	M					24/01/2018	matriculas
24/01/2018	Ordinaria		HYUNDAI	I20, I20 ACTIVE	ImportaciónNoComunitaria	NLHB351BAJZ392713	40	Gasolina	1248	10,04	0	1580	5			0	1	VALLE DE SAN LORENZO	TF	TF	1	24/01/2018	38626		N	D	HYUCBAN7	Particular PART-Sin especificar	38006	ARONA	61,80	5	119	N								B5P11	M51BZ1	HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.	1144	1580	M1	AB	0	EURO 6 W	0	1000		000000						2570	1514	1513	M					24/01/2018	matriculas
24/01/2018	Ordinaria		TOYOTA	TOYOTA C-HR	ImportaciónNoComunitaria	NMTKZ3BXX0R106302	40	Gasolina	1798	12,49	0	1860	5			0	1		M	M	1	24/01/2018	28729		N	X	TOYC0005	Particular PART-Sin especificar	28169	VENTURADA	72,00	5	87	S								ZYX10(H)	ZYX10L-AHXEBW(3A)	TOYOTA MOTOR EUROPE NV/SA	1525	1860	M1	AB	0	EURO 6 W	0	1000	HEV	000000						2640	1540	1560	M		N		ND	24/01/2018	matriculas
24/01/2018	Ordinaria		PEUGEOT	308 1.6 HDI	ImportaciónUE	VF34C9HR8CS028799	40	Diesel	1560	11,47	1205	1860	5			0	1	PALMAR, EL (EL PALMAR)	MU	MU	1	24/01/2018	30120	07/09/2012	U	D		Particular PART-Sin especificar	30030	MURCIA	82,00	5	98	N								4C9HR*	4C9HR8/29S	ND	1280	1860	M1	AF	0	EURO 5	0	1000		000000						2608	1526	1521	M		N			24/01/2018	matriculas
24/01/2018	Ordinaria		TOYOTA	TOYOTA VERSO	ImportaciónNoComunitaria	NMTDE26R90R057183	40	Gasolina	1598	11,64	0	2125	7			0	1		M	M	1	24/01/2018	28914		N	X	TOYW0376	Particular PART-Sin especificar	28074	LEGANES	97,00	7	154	N								ZGR20(WF)	ZGR20L-GWFEPW(2M)	TOYOTA MOTOR EUROPE NV/SA	1595	2125	M1	AF	0	EURO 6 W	0	1000		000000						2780	1540	1540	M		N		ND	24/01/2018	matriculas
24/01/2018	Ordinaria		PEUGEOT	208 5P STYLE 1.2L PURE	ImportaciónUE	VF3CCHMZ6HW147494	40	Gasolina	1199	8,73	0	1546	5			0	1	CA?ADA, LA	V	V	1	24/01/2018	46182		N	D		Particular PART-Sin especificar	46190	PATERNA	60,00	5	104	N								CHMZ	6	AUTOMOBILES PEUGEOT-TALBOT SA	1050	1546	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2538	1470	1472	M		-	-	-	24/01/2018	matriculas
24/01/2018	Ordinaria		HYUNDAI	TUCSON,IX35	ImportaciónUE	TMAJ3811AJJ551108	40	Gasolina	1591	11,61	0	1895	5			0	1	XATIVA	V	V	1	24/01/2018	46800		N	D	HYU01085	Particular PART-Sin especificar	46145	XATIVA	97,00	5	147	N								F5P31	M64ZZ1	HYUNDAI MOTOR MANUFACTURING CZECH	1454	1895	M1	AF	0	EURO 6W	0	1000		000000						2670	1620	1631	M			0		24/01/2018	matriculas
