FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
17/01/2018	Ordinaria		SEAT	ATECA	ImportaciónUE	VSSZZZ5FZJ6542727	40	Diesel	1598	11,64	0	1910	5			0	1		B	B	1	17/01/2018	8500		N	D	SEA00ALP	Particular PART-Sin especificar	8298	VIC	85,00	5	119	N								XDDYAX0	FM6SFM62S0337MMVL62	SEAT,S.A.	1375	1910	M1	AC	0	EURO 6W	0	1000		000000						2621	1576	1541	M		N	0		17/01/2018	matriculas
17/01/2018	Ordinaria		FORD	FIESTA	ImportaciónUE	WF0JXXGAHJHK74356	40	Gasolina	998	7,81	0	1650	5			0	1		B	B	1	17/01/2018	8840		N	D		Particular PART-Sin especificar	8301	VILADECANS	73,50	5	97	N								SFJK1JX	5CDPZN00KAR	FORD-WERKE GMBH	1163	1650	M1	AB	0	EURO 6W	0	1000		000000						2493	1503	1466	M					17/01/2018	matriculas
17/01/2018	Remolque		LECITRAILER	3E20	FabricaciónNacional	VV1A3DASASM180632	R0		0	0,00	0	35000	0			0	1		CA	CA	1	17/01/2018	11201		N	X		Particular PART-Sin especificar	11004	ALGECIRAS	0,00	0		N								08CMX	390CF0013A00000000	LECITRAILER SA	5090	39000	O4	DA08	0		0	4312		000000						6380	2040	2040	0		N			17/01/2018	matriculas
17/01/2018	Ordinaria		TOYOTA	TOYOTA YARIS	ImportaciónUE	VNKKG3D310A050417	40	Gasolina	1496	11,19	0	1545	5			0	1		OU	OU	1	17/01/2018	32005		N	D	TOYY0555	Particular PART-Sin especificar	32054	OURENSE	82,00	5	109	N								NSP13(MH)	NSP131L-CHFNBW(3L)	TOYOTA MOTOR EUROPE NV/SA	1120	1545	M1	AF	0	EURO 6 W	0	1000		000000						2510	1475	1460	M		N		ND	17/01/2018	matriculas
17/01/2018	Ordinaria		FORD	FIESTA	ImportaciónUE	WF0GXXGAJG9D72235	40	Gas Licuado de Petróleo	1388	16,73	0	1530	5			0	1	CASTILLO DE LA DUQUESA	MA	MA	B	17/01/2018	29692	25/11/2009	U	D		Particular PART-Sin especificar	29068	MANILVA	71,00	5		N								RTJA1G	5ABABF	ND	1101	1530	M1	AB	0	ND	0	1000		000000	FORD	FORD WERKE GMBH	JA8-GLP	RTJA1G	5ABABF	2489	1473	1480	M		N			17/01/2018	matriculas
17/01/2018	Ordinaria		BENIMAR	TESSORO 442	FabricaciónNacional	WF0JXXTTGJHK13652	7A	Diesel	1995	13,30	2985	3500	5			0	1		A	SC	1	17/01/2018	3005		N	D		Particular PART-Vivienda	3014	ALICANTE	125,00	5	192	N								RMTT04420000CFM15	ND	BENIMAR OCARSA SA	3060	3500	M1	SA	0	EURO 6B	0	3248		000000	FORD	FORD-WERKE GMBH	FDD	YNF61MBY	G3WMFZCAHA QC	3954	1732	1980	M		N			17/01/2018	matriculas
17/01/2018	Ordinaria		TOYOTA	TOYOTA AURIS	ImportaciónUE	SB1MA3JE00E052584	40	Gasolina	1197	9,78	0	1820	5			0	1		MA	MA	1	17/01/2018	29400		N	D	TOYB0581	Particular PART-Sin especificar	29084	RONDA	85,00	5	112	N								NRE185(H)	NRE185L-DHFNZW(7W)	TOYOTA MOTOR EUROPE NV/SA	1395	1820	M1	AB	0	EURO 6 W	0	1000		000000						2600	1525	1510	M		N		ND	17/01/2018	matriculas
17/01/2018	Ordinaria		SEAT	ARONA	ImportaciónUE	VSSZZZKJZJR085608	40	Gasolina	999	7,82	0	1650	5			0	1		BA	BA	1	17/01/2018	6228		N	D	SEA00AGR	Particular PART-Sin especificar	6069	HORNACHOS	70,00	5	111	N								XCHZL	FM5FM5DF0097MM481	SEAT,S.A.	1165	1650	M1	AB	0	EURO 6W	0	1000		000000						2552	1509	1492	M		N	0		17/01/2018	matriculas
17/01/2018	Ordinaria		RENAULT	TWINGO	ImportaciónUE	VF1AHB11559273538	40	Gasolina	999	7,82	865	1360	4			0	1		C	C	1	17/01/2018	15006		N	D	RENABAAX	Particular PART-Sin especificar	15030	A CORU?A	52,00	4	95	N								B	115	RENAULT, S.A.S.	940	1360	M1	AB	0	EURO 6W	0	1000		000000						2492	1431	1443	M		N			17/01/2018	matriculas
17/01/2018	Ordinaria		KAWASAKI	VN1600 CLASSIC	ImportaciónUE	JKBVNT60AAA022389	50	Gasolina	1553	8,67	523	0	2			0	1		IB	IB	1	17/01/2018	7820	27/07/2007	U	D		Particular PART-Sin especificar	7046	SANT ANTONI DE PORTMANY	49,00	2		N								A	1A	ND	338	523	L3E		0		0	0400		000000	KAWASAKI	ND				1680	0	0	M		N			17/01/2018	matriculas
17/01/2018	Ordinaria		KYMCO	AGILITY CITY 125	ImportaciónNoComunitaria	LC2C41000H1009190	50	Gasolina	125	1,45	131	206	2			0	1		B	B	1	17/01/2018	8038		N	D		Particular PART-Sin especificar	8019	BARCELONA	6,60	2		N								--	--	CHANGZHOU KWANG YANG MOTOR,CO.	206	286	L3E		0	EURO 4	0	0400		000000						1340	0	0	M					17/01/2018	matriculas
17/01/2018	Ordinaria		S.Y.M	SYMPHONY	ImportaciónNoComunitaria	LXMXBA301HXA33645	50	Gasolina	125	1,45	112	0	2			0	1		GI	GI	1	17/01/2018	17310		N	D		Particular PART-Sin especificar	17095	LLORET DE MAR	7,50	2	62	N								A3	1	XIAMEN XIASHING MOTORC.CO.LTD	120	270	L3E		0	EURO 4	0	0400		000000						1350	0	0	M					17/01/2018	matriculas
17/01/2018	Ordinaria		VOLKSWAGEN	TIGUAN	ImportaciónUE	WVGZZZ5NZJW875138	25	Diesel	1968	13,19	0	2330	5			0	1		SA	SA	1	17/01/2018	37770		N	D	VW0125XF	Particular PART-Sin especificar	37156	GUIJUELO	140,00	5	149	N								ACDFHAX1	AD7AD7DL003GN5G5NVR27MM61	VOLKSWAGEN AG BERLINER RING 2	1735	2330	M1G	AC	0	EURO 6W	0	1033		000000						2677	1586	1576	M		N	0		17/01/2018	matriculas
17/01/2018	Ordinaria		OPEL	MOKKA X	ImportaciónUE	W0VJC7EC0JB576500	40	Diesel	1598	11,64	1374	1883	5			0	1		M	IB	1	17/01/2018	28729		N	X	OPEA3NI9	Público PUBL-Alquiler sin conductor	28169	VENTURADA	100,00	5	106	N								JMYXFXX	C69DGXKYXXB	OPEL AUTOMOBILE GMBH	1449	1883	M1	AF	0	EURO 6W	0	1000		000000						2555	1541	1540	M		N			17/01/2018	matriculas
