FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
02/01/2018	Ordinaria		MERCEDES-BENZ	C 220 D	ImportaciónUE	WDD2052041F692067	40	Diesel	2143	13,88	0	2190	5			0	1		M	M	1	02/01/2018	28108		N	X		Particular PART-Sin especificar	28006	ALCOBENDAS	125,00	5	120	S								R20RP0	CZAA0572	DAIMLER AG	1615	2190	M1	AC	0	EURO6-W	0	1000		000000						2840	1576	1536	M					02/01/2018	matriculas
02/01/2018	Ordinaria		MERCEDES-BENZ	GLA 200 D	ImportaciónUE	WDC1569081J439393	40	Diesel	2143	13,88	0	2035	5			0	1		SG	VA	1	02/01/2018	40250		N	D		Particular PART-Sin especificar	40134	MOZONCILLO	100,00	5	115	N								27S1P2	AZAA1502	DAIMLER AG	1505	2035	M1	AC	0	EURO6-W	0	1000		000000						2699	1571	1565	M					02/01/2018	matriculas
02/01/2018	Ordinaria		SEAT	LEON	ImportaciónUE	VSSZZZ5FZHR009997	40	Diesel	1968	13,19	0	1820	5			0	1		B	B	1	02/01/2018	8256		N	X	SEA00781	Particular PART-Sin especificar	8178	RAJADELL	110,00	5	112	N								BCRMBX0V	FM6SFM62Q0257MMVLO564	SEAT,S.A.	1305	1820	M1	AC	0	EURO 6W	0	1000		000000						2618	1549	1520	M		N	0		02/01/2018	matriculas
02/01/2018	Ordinaria		HYUNDAI	I20, I20 ACTIVE	ImportaciónNoComunitaria	NLHB251BAJZ378356	40	Gasolina	1248	10,03	0	1580	5			0	1		M	M	1	02/01/2018	28450		N	X	HYU00964	Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	61,80	5	112	N								B5P11	M51AZ1	HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.	1055	1580	M1	AB	0	EURO 6W	0	1000		000000						2570	1520	1519	M			0		02/01/2018	matriculas
02/01/2018	Ordinaria		VOLKSWAGEN	POLO	ImportaciónUE	WVWZZZAWZJY041476	40	Gasolina	999	7,82	0	1610	5			0	1	CABO DE LAS HUERTAS	A	A	1	02/01/2018	3540		N	D	VW01267O	Particular PART-Sin especificar	3014	ALICANTE	70,00	5	101	N								ABCHZL	FM5FM5DF002N2VR27MM63	VOLKSWAGEN AG BERLINER RING 2	1145	1610	M1	AB	0	EURO 6W	0	1000		000000						2551	1525	1509	M		N	0		02/01/2018	matriculas
02/01/2018	Ordinaria		HYUNDAI	I40	ImportaciónNoComunitaria	KMHLC41UAJU103798	40	Diesel	1685	12,02	0	2090	5			0	1		M	M	1	02/01/2018	28450		N	X	HYU01034	Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	85,00	5	110	N								A5D81	M67AZ1	HYUNDAI MOTOR COMPANY	1572	2090	M1	AA	0	EURO 6W	0	1000		000000						2770	1591	1597	M			0		02/01/2018	matriculas
02/01/2018	Ordinaria		KEEWAY	ZAHARA/PESARO	ImportaciónNoComunitaria	LBBT82002HB809012	50	Gasolina	125	1,45	107	0	2			0	1		H	H	1	02/01/2018	21660		N	D		Particular PART-Sin especificar	21049	MINAS DE RIOTINTO	6,00	2	65	N								0	0	ZHEJIANG QIANJIANG MOTORCYCLE CO LTD	112	297	*05		0	EURO 4	0	0400		000000						1250	0	0	M					02/01/2018	matriculas
02/01/2018	Ordinaria		HYUNDAI	I20, I20 ACTIVE	ImportaciónNoComunitaria	NLHB251BAJZ366249	40	Gasolina	1248	10,03	0	1580	5			0	1		M	M	1	02/01/2018	28450		N	X	HYU00964	Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	61,80	5	112	N								B5P11	M51AZ1	HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET A.S.	1055	1580	M1	AB	0	EURO 6W	0	1000		000000						2570	1520	1519	M			0		02/01/2018	matriculas
02/01/2018	Ordinaria		TOYOTA	TOYOTA RAV4	ImportaciónNoComunitaria	JTMRJREV00D185737	40	Gasolina	2494	15,20	0	2270	5			0	1	SANTA EULALIA DE GALLEGO	Z	Z	1	02/01/2018	22806		N	D	TOYV0664	Particular PART-Sin especificar	50238	SANTA EULALIA DE GALLEGO	114,00	5	118	N								AVA44(N)	AVA44L-ANXMBW(5T)	TOYOTA MOTOR EUROPE NV/SA	1810	2270	M1	AF	0	EURO 6 W	0	1000	HEV	000000						2660	1560	1560	M		N		ND	02/01/2018	matriculas
02/01/2018	Ordinaria		MERCEDES-BENZ	GLA 180	ImportaciónUE	WDC1569421J475585	40	Gasolina	1595	11,62	0	1940	5			0	1		GC	GC	1	02/01/2018	35019		N	D		Particular PART-Sin especificar	35016	LAS PALMAS G C	90,00	5	133	N								274GQ2	HZAA1501	DAIMLER AG	1395	1940	M1	AC	0	EURO6-W	0	1000		000000						2699	1571	1565	M					02/01/2018	matriculas
02/01/2018	Ordinaria		VOLKSWAGEN	CADDY	ImportaciónUE	WV2ZZZ2KZJX051980	0G	Gasolina	1395	10,72	0	2180	5			0	1	PORTOCOLOM	IB	IB	1	02/01/2018	7670		N	X	VW00ZGJU	Particular PART-Sin especificar	7022	FELANITX	92,00	5	134	N								ACCZCBX0	N0J2FM6FM62S035N1SBVR27MMLL583	VOLKSWAGEN AG BERLINER RING 2	1387	2180	M1	AC	0	EURO 6W	0	3100		000000						2682	1543	1534	M		N	0		02/01/2018	matriculas
02/01/2018	Ordinaria		MAZDA	MAZDA 3	ImportaciónNoComunitaria	3MZBN62660M327147	40	Gasolina	1998	13,30	0	1815	5			0	1		BU	BU	1	02/01/2018	9006		N	D	MAZ01241	Particular PART-Sin especificar	9059	BURGOS	88,00	5	119	N								626	61W0	MAZDA MOTOR CORPORATION	1364	1815	M1	AA	0	EURO 6W	0	1000		000000						2700	1555	1560	M		N			02/01/2018	matriculas
02/01/2018	Remolque		SCHMITZ CARGOBULL	SKO 24/L - 13.4 FP 60	ImportaciónUE	WSM00000005188989	S7		0	0,00	9038	35000	0			0	1		SE	Z	1	02/01/2018	41701		N	X		Público PUBL-Sin especificar	41038	DOS HERMANAS	0,00	0		N								04VLN	42BH0B1G0	SCHMITZ CARGOBULL AG	9038	42000	O4	DA04	0	ND	0	4325		000000						1310	2040	2040			N			02/01/2018	matriculas
02/01/2018	Ordinaria		PEUGEOT	BOXER FURG?N 335 L3 H2	ImportaciónUE	VF3YC2MFC12F54927	20	Diesel	1997	13,30	0	3500	3			0	1		M	M	1	02/01/2018	28450		N	X		Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	96,00	3	163	S								C2MFC	/HY	AUTOMOBILES PEUGEOT-TALBOT SA	2050	3500	N1	BB	0	EURO 6	0	2400		000000		AUTOMOBILES PEUGEOT				4035	1810	1790	M		-	-	-	02/01/2018	matriculas
02/01/2018	Ordinaria		S.Y.M	SYMPHONY	ImportaciónNoComunitaria	LXMXBA303HXA32247	50	Gasolina	125	1,45	114	0	2			0	1		B	B	1	02/01/2018	8013		N	D		Particular PART-Sin especificar	8019	BARCELONA	7,50	2	62	N								A3	3	XIAMEN XIASHING MOTORC.CO.LTD	120	270	L3E		0	EURO 4	0	0400		000000						1330	0	0	M					02/01/2018	matriculas
02/01/2018	Ordinaria		AUDI	A3 SPORTBACK	ImportaciónUE	WAUZZZ8V9JA054018	40	Diesel	1968	13,19	0	2010	5			0	1	DONOSTIA-SAN SEBASTIAN	SS	SS	1	02/01/2018	20014		N	X	AUD011MM	Particular PART-Sin especificar	20069	DONOSTIA	135,00	5	129	N								SDGCAQ1	QD7AD7GC002P8V337MMEM1	AUDI AG	1525	2010	M1	AB	0	EURO 6W	0	1000		000000						2621	1544	1531	M		N	0		02/01/2018	matriculas
02/01/2018	Ordinaria		DACIA	DUSTER	ImportaciónUE	UU1HSDJ9F59421479	40	Diesel	1461	11,02	1205	1795	5			0	1		CC	CC	1	02/01/2018	10865		N	D	DACABA8W	Particular PART-Sin especificar	10039	CADALSO	80,00	5	115	N								HSDJ9	HSDJ9F	AUTOMOBILE DACIA, S.A.	1280	1795	M1	AC	0	EURO 6W	0	1000		000000						2673	1560	1567	M		N			02/01/2018	matriculas
02/01/2018	Ordinaria		BMW	S 1000 R	ImportaciónUE	WB10D5208HZ758199	50	Gasolina	999	8,78	0	407	2			0	1	ANTIGUEDAD	P	VA	1	02/01/2018	34248		N	D	BMW16195	Particular PART-Sin especificar	34012	ANTIGUEDAD	121,00	2	154	N								0D52	A	BAYERISCHE MOTOREN WERKE AG	205	407	*07		0	EURO 4	0	0400		000000						1439	0	0	M			0		02/01/2018	matriculas
02/01/2018	Ordinaria		PEUGEOT	N308 SW ACTIVE PURETEC	ImportaciónUE	VF3LRHNSPHS374342	40	Gasolina	1199	8,73	0	1830	5			0	1		TO	TO	1	02/01/2018	45222		N	X		Particular PART-Sin especificar	45021	BOROX	96,00	5	120	N								R	HNSP-R12000	AUTOMOBILES PEUGEOT-TALBOT SA	1279	1830	M1	AF	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2730	1565	1560	M		-	-	-	02/01/2018	matriculas
02/01/2018	Ordinaria		SEAT	LEON ST	ImportaciónUE	VSSZZZ5FZJR049805	40	Diesel	1598	11,64	0	1870	5			0	1		MA	MA	1	02/01/2018	29010		N	X	SEA009AO	Particular PART-Sin especificar	29067	MALAGA	85,00	5	108	N								FDDYAX0V	FM5SFM5A40517MMVLO561	SEAT,S.A.	1305	1870	M1	AC	0	EURO 6W	0	1002		000000						2620	1549	1520	M		N	0		02/01/2018	matriculas
02/01/2018	Ordinaria		NISSAN	NISSAN JUKE	ImportaciónUE	SJNFEAF15U7404513	40	Gasolina	1197	9,78	1239	1710	5			0	1		M	M	1	02/01/2018	28450		N	X	NISB1501	Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	85,00	5	128	N								E	E02	NISSAN INTERNATIONAL, S.A.	1278	1710	M1	AF	0	EURO 6W	0	1000		000000						2530	1525	1523	M					02/01/2018	matriculas
02/01/2018	Ordinaria		VOLKSWAGEN	GOLF	ImportaciónUE	WVWZZZAUZJP065100	40	Gasolina	1395	10,72	0	1780	5			0	1	RINCON DE LA VICTORIA	MA	MA	1	02/01/2018	29730		N	D	VW0124RD	Particular PART-Sin especificar	29082	RINCON DE VICTORIA	92,00	5	120	N								GAC4CZCAX0	FM6FM6AJ015N7MMON1ML61VR2N	VOLKSWAGEN AG BERLINER RING 2	1268	1780	M1	AC	0	EURO 6W	0	1000		000000						2620	1549	1521	M		N	0		02/01/2018	matriculas
