FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
29/01/2018	Ordinaria		AUDI	Q5	ImportaciónUE	WAUZZZFY1J2077039	40	Diesel	1968	13,19	0	2320	5			0	1		M	M	1	29/01/2018	28213		N	X	AUD014SR	Particular PART-Sin especificar	28042	COLMENAR DEL ARROYO	110,00	5	120	S								XDEUAF1	FM6FM6DJ006PFY047MMEM1FS	AUDI AG	1735	2320	M1	AC	0	EURO 6W	0	1000		000000						2832	1632	1636	M		N	0		29/01/2018	matriculas
29/01/2018	Ordinaria		AUDI	A3 SPORTBACK	ImportaciónUE	WAUZZZ8V4JA013232	40	Diesel	1598	11,64	0	1820	5			0	1		IB	IB	1	29/01/2018	7009		N	X	AUD011MB	Particular PART-Sin especificar	7040	PALMA MALLORCA	85,00	5	108	N								SDDYAF1	FM6FM62S027P8V337MMEM1	AUDI AG	1335	1820	M1	AB	0	EURO 6W	0	1000		000000						2621	1544	1531	M		N	0		29/01/2018	matriculas
29/01/2018	Ordinaria		TOYOTA	TOYOTA C-HR	ImportaciónNoComunitaria	NMTKZ3BX60R115403	40	Gasolina	1798	12,49	0	1860	5			0	1	BELVIS DE JARAMA	M	M	1	29/01/2018	28862		N	X	TOYC0447	Particular PART-Sin especificar	28104	PARACUELLOS JARAMA	72,00	5	87	N								ZYX10(H)	ZYX10L-AHXGBW(3A)	TOYOTA MOTOR EUROPE NV/SA	1525	1860	M1	AB	0	EURO 6 W	0	1000	HEV	000000						2640	1540	1560	M		N		ND	29/01/2018	matriculas
29/01/2018	Ordinaria		PEUGEOT	2008 ALLURE 1.2 PURETE	ImportaciónUE	VF3CUHNZ6JY011413	40	Gasolina	1199	8,73	0	1655	5			0	1		B	B	1	29/01/2018	8370		N	D		Particular PART-Sin especificar	8035	CALELLA	81,00	5	103	N								UHNZ	6/S	AUTOMOBILES PEUGEOT-TALBOT SA	1165	1655	M1	AC	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2537	1482	1492	M		-	-	-	29/01/2018	matriculas
29/01/2018	Ordinaria		PEUGEOT	NUEVO 308 5P ALLURE BL	ImportaciónUE	VF3LBBHZWHS351924	40	Diesel	1560	11,47	0	1820	5			0	1		M	M	1	29/01/2018	28029		N	D		Particular PART-Sin especificar	28079	MADRID	88,00	5	101	N								B	BHZW-C2B000	AUTOMOBILES PEUGEOT-TALBOT SA	1275	1820	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2620	1563	1557	M		-	-	-	29/01/2018	matriculas
29/01/2018	Remolque		KRONE	N/A	ImportaciónUE	WKESD000000804784	S7		0	0,00	8733	36000	0			0	1		SO	SO	1	29/01/2018	42368		N	X		Público PUBL-Alquiler sin conductor	42026	ARENILLAS	0,00	0		N								DA04CLNF	1227XBFO	FAHRZEUGWERK BERNARD KRONE GMBH	8733	39000	O4	DA04	0		0	4325		000000						0	0	0	0		N			29/01/2018	matriculas
29/01/2018	Ordinaria		CITROEN	BERLINGO MULTISPACE BL	FabricaciónNacional	VF77JBHY6JJ535137	0G	Diesel	1560	11,47	0	2060	5			0	1		A	SC	1	29/01/2018	3204		N	X		Particular PART-Sin especificar	3065	ELCHE	73,00	5	113	N								JBHY	6/3	-	1449	2060	M1	AC	0	EURO 6	0	3100		000000		AUTOMOBILES CITROEN				2728	1507	1556	M		-	-	-	29/01/2018	matriculas
29/01/2018	Ordinaria		SEAT	IBIZA	ImportaciónUE	VSSZZZKJZJR030592	40	Gasolina	999	7,82	0	1560	5			0	1	AVILA	AV	SA	1	29/01/2018	5002		N	D	SEA009D5	Particular PART-Sin especificar	5019	AVILA	85,00	5	108	N								BCHZJ	FM6FM6AJ0177MM162	SEAT,S.A.	1140	1560	M1	AB	0	EURO 6W	0	1000		000000						2548	1525	1505	M		N	0		29/01/2018	matriculas
29/01/2018	Ordinaria		FORD	FOCUS	ImportaciónUE	WF05XXGCC5HE83885	40	Gasolina	999	7,82	0	1900	5			0	1	VILA-REAL/VILLARREAL	CS	CS	1	29/01/2018	12540		N	D		Particular PART-Sin especificar	12135	VILA REAL	92,00	5	108	N								M1DD15X	5CGBCALC	FORD-WERKE GMBH	1280	1900	M1	AB	0	EURO 6W	0	1000		000000						2648	1544	1534	M					29/01/2018	matriculas
29/01/2018	Ordinaria		DACIA	LODGY	ImportaciónNoComunitaria	UU1JSDF9859295449	40	Diesel	1461	11,02	1205	1923	7			0	1		B	B	1	29/01/2018	8403		N	X	DACABA98	Particular PART-Sin especificar	8096	GRANOLLERS	80,00	7	105	N								JSDF9	JSDF98	AUTOMOBILE DACIA, S.A.	1280	1923	M1	AC	0	EURO 6W	0	1000		000000						2810	1492	1478	M		N			29/01/2018	matriculas
