FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
04/01/2018	Ordinaria		PEUGEOT	208 5P ACCESS 1.6 BLUE	ImportaciónUE	VF3CCBHW6HW131440	40	Diesel	1560	11,47	0	1635	5			0	1		M	M	1	04/01/2018	28690		N	X		Particular PART-Sin especificar	28026	BRUNETE	55,00	5	90	S								CBHW	6	AUTOMOBILES PEUGEOT-TALBOT SA	1150	1635	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES PEUGEOT				2538	1470	1472	M		-	-	-	04/01/2018	matriculas
04/01/2018	Ordinaria		CITROEN	C1 PURETECH 82 5 PUERT	ImportaciónUE	VF7PAHMTCHR810270	40	Gasolina	1199	8,73	0	1240	4		SI	0	1	ADEJE CASCO	TF	TF	1	04/01/2018	38670		N	D		Particular PART-Sin especificar	38001	ADEJE	60,00	4	99	N								A	HMTC-H1A000	-	940	1240	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES CITROEN				2340	1430	1420	M		-	-	-	04/01/2018	matriculas
04/01/2018	Ordinaria		DACIA	DUSTER	ImportaciónUE	UU1HSDCVE58978881	40	Gasolina	1598	11,64	1090	1697	5			0	1		M	M	1	04/01/2018	28902		N	D	DACABA8Q	Particular PART-Sin especificar	28065	GETAFE	84,00	5	145	N								HSDCV	HSDCVE	AUTOMOBILE DACIA, S.A.	1165	1697	M1	AC	0	EURO 6W	0	1000		000000						2673	1560	1567	M		N			04/01/2018	matriculas
04/01/2018	Ordinaria		SEAT	ARONA	ImportaciónUE	VSSZZZKJZJR088532	40	Gasolina	999	7,82	0	1660	5			0	1		M	M	1	04/01/2018	28021		N	D	SEA00AGL	Particular PART-Sin especificar	28079	MADRID	85,00	5	113	N								XCHZJ	FM6FM6AJ0167MM481	SEAT,S.A.	1187	1660	M1	AB	0	EURO 6W	0	1000		000000						2552	1509	1492	M		N	0		04/01/2018	matriculas
04/01/2018	VehículoEspecial		LOPEZ GARRIDO	REMOLQUE OLIVAR	FabricaciónNacional	RA11704A051	RH		0	0,00	1925	6000	0			0	1		TO	TO	1	04/01/2018	45680		N	X		Particular PART-Agrícola	45046	CEBOLLA	0,00	0		N								RO-4-A	-----	ND	2000	6000	R2		0		0	5417		000000						3322	2080	2080			N			04/01/2018	matriculas
04/01/2018	Ordinaria		BMW	218D	ImportaciónUE	WBA2J91000VC08245	40	Diesel	1995	13,29	0	1885	4			0	1	CA?ADA, LA	V	V	1	04/01/2018	46182		N	X	BMW19299	Particular PART-Sin especificar	46190	PATERNA	110,00	4	113	N								2J91	6H240000	BAYERISCHE MOTOREN WERKE AG	1455	1885	M1	AD	0	EURO 6 W	0	1000		000000						2690	1526	1558	M		N	0		04/01/2018	matriculas
04/01/2018	Ordinaria		HONDA	NSS125AD	ImportaciónUE	ZDCJF69A0HF003993	50	Gasolina	125	1,44	159	339	2			0	1		SE	SE	1	04/01/2018	41700		N	D		Particular PART-Sin especificar	41038	DOS HERMANAS	11,00	2	52	N								1	1	HONDA ITALIA INDUSTRIALE, S.P.A.	159	339	L3E		0	EURO 4	0	0400		000000						1490	0	0	M			0		04/01/2018	matriculas
04/01/2018	Ordinaria		VOLKSWAGEN	T-ROC	ImportaciónUE	WVGZZZA1ZJV020985	40	Gasolina	999	7,82	0	1780	5			0	1		SS	SS	1	04/01/2018	20730		N	D	VW01254M	Particular PART-Sin especificar	20018	AZPEITIA	85,00	5	117	N								CHZJX0AC4	FM6FM6AJ0187MM62	VOLKSWAGEN AG BERLINER RING 2	1270	1780	M1	AC	0	EURO 6W	0	1000		000000						2590	1546	1541	M		N	0		04/01/2018	matriculas
04/01/2018	Ordinaria		MERCEDES-BENZ	GLC 250 4MATIC	ImportaciónUE	WDC2539461F390987	40	Gasolina	1991	13,28	0	2400	5			0	1		B	B	1	04/01/2018	8018		N	X		Particular PART-Sin especificar	8019	BARCELONA	155,00	5	152	N								R733P1	CZAA1531	DAIMLER AG	1735	2400	M1	AC	0	EURO6-W	0	1000		000000						2873	1618	1612	M					04/01/2018	matriculas
04/01/2018	Ordinaria		SUZUKI	SV650	ImportaciónNoComunitaria	JS1CX1236H0108067	50	Gasolina	645	5,12	194	0	2			0	1		MA	MA	1	04/01/2018	29670		N	D		Particular PART-Sin especificar	29069	MARBELLA	56,00	2	89	N								1	2	SUZUKI MOTOR CORPORATION LTD	197	420	*07		0	WMTC STA	0	0400		000000						1445	0	0	M					04/01/2018	matriculas
