FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
12/01/2018	Ordinaria		HONDA	VFR800F	ImportaciónNoComunitaria	JH2RC93A0HK000207	50	Gasolina	782	7,57	243	433	2			0	1	TORRES DE COTILLAS, LAS	MU	MU	1	12/01/2018	30565		N	D		Particular PART-Sin especificar	30038	LAS TORRES COTILLAS	79,00	2	121	N								1	1	HONDA MOTOR CO LTD	243	433	L3E		0	EURO 4	0	0400		000000						1460	0	0	M			0		12/01/2018	matriculas
12/01/2018	Ordinaria		OPEL	ASTRA+	ImportaciónUE	W0LBF6EG9H8060032	40	Diesel	1598	11,64	1275	1875	5			0	1		P	VA	1	12/01/2018	34005		N	D	OPEA2FB5	Particular PART-Sin especificar	34120	PALENCIA	100,00	5	103	N								CA0FEBB12	BK1F3JBKK5	ADAM OPEL AG	1350	1875	M1	AB	0	EURO 6W	0	1000		000000						2662	1548	1565	M		N			12/01/2018	matriculas
12/01/2018	Ordinaria		VOLKSWAGEN	POLO	ImportaciónUE	WVWZZZAWZJY069597	40	Gasolina	999	7,82	0	1580	5			0	1	FRESNEDA (LUGONES)	O	O	1	12/01/2018	33429		N	X	VW012U2P	Público PUBL-Alquiler sin conductor	33066	SIERO	48,00	5	110	N								ABCHYC	FM5FM5DF010N2VR27MM61	VOLKSWAGEN AG BERLINER RING 2	1105	1580	M1	AB	0	EURO 6W	0	1000		000000						2551	1525	1509	M		N	0		12/01/2018	matriculas
12/01/2018	Ordinaria		DAELIM	VL125F	ImportaciónNoComunitaria	KMYBA1BGCJ1001093	50	Gasolina	124	1,44	151	0	2			0	1		GC	GC	1	12/01/2018	35010		N	D		Particular PART-Sin especificar	35016	LAS PALMAS G C	9,26	2	65	N								BG	C	DAELIM MOTOR CO., LTD.	166	330	*05		0	EURO 4	0	0400		000000						1505	0	0	M					12/01/2018	matriculas
12/01/2018	Ordinaria		RENAULT	CAPTUR	FabricaciónNacional	VF12R071659662049	40	Diesel	1461	11,02	1205	1762	5			0	1		M	M	1	12/01/2018	28450		N	X	RENABAMP	Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	81,00	5	98	N								2R07	2R0716	RENAULT, S.A.S.	1280	1762	M1	AB	0	EURO 6W	0	1000		000000						2606	1531	1516	M		N			12/01/2018	matriculas
12/01/2018	Ordinaria	19/01/2018	CITROEN	C4 BLUEHDI 100 FEEL ED	ImportaciónUE	VF7NCBHY6HY532321	40	Diesel	1560	11,47	0	1830	5			1	1		B	GU	1	12/01/2018	8198		N	D		Particular PART-Sin especificar	8205	S CUGAT DEL VALLES	73,00	5	98	N								CBHY	6	-	1275	1830	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES CITROEN				2608	1536	1529	M		-	-	-	12/01/2018	matriculas
12/01/2018	TransporteTemporal	13/03/2018	MINI	MINI		WMWSU3C54BT092640			0	0,00	0	0	0			0	1		MA	MA	9	12/01/2018	29660	01/01/2010	U	D		Particular PART-Sin especificar	29069	MARBELLA	0,00	0		N										ND	0	0			0		0			000000						0	0	0			N			12/01/2018	matriculas
12/01/2018	Ordinaria		MAN	TGL	ImportaciónUE	WMAN13ZZ0JY370327	0A	Diesel	4580	21,80	0	8800	3			0	1		M	M	1	12/01/2018	28806		N	X		Público PUBL-Auxilio en carretera	28005	ALCALA DE HENARES	140,00	3		N								N1301ZAABZBK0AA	34ACD	MAN TRUCK & BUS AG	5475	8800	N2	BA14	0	EURO 6	0	2115		000000	ENCABO	VOLQUETES Y CARROCERIAS ENCABO, S.A				3900	0	0	M					12/01/2018	matriculas
12/01/2018	Ordinaria		VOLKSWAGEN	TOURAN	ImportaciónUE	WVGZZZ1TZJW048225	40	Gasolina	1798	12,50	0	2250	7			0	1		B	B	1	12/01/2018	8016		N	D	VW012628	Particular PART-Sin especificar	8019	BARCELONA	132,00	7	139	N								CJSAAF	FD7FD7CW0057MMS72VR264	VOLKSWAGEN AG BERLINER RING 2	1562	2250	M1	AF	0	EURO 6W	0	1000		000000						2786	1569	1542	M		N	0		12/01/2018	matriculas
12/01/2018	VehículoEspecial		PALOMO	PP-TA-14000	FabricaciónNacional	5188H	RH		0	0,00	3250	7000	0			0	1	GARROVILLAS DE ALCONETAR	CC	CC	1	12/01/2018	10940		N	X		Particular PART-Agrícola	10082	GARROVILLAS	0,00	0		N								PP-TA-14000	---	PABLO PALOMO DE TORRES	3250	14000	R4		0	ND	0	5417		000000						1200	1700	1700						12/01/2018	matriculas
