FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
15/01/2018	Ordinaria		KIA	SPORTAGE	ImportaciónUE	U5YPG815AHL420551	40	Diesel	1685	12,02	1425	2000	5			0	1		M	M	1	15/01/2018	28450		N	X	KIAQL132	Público PUBL-Alquiler sin conductor	28046	COLLADO MEDIANO	85,00	5	119	N								F5D51	M66ZZ1	KIA MOTORS SLOVAKIA S.R.O.	1500	2000	M1	AF	0	EURO 6W	0	1000		000000						2670	1625	1636	M					15/01/2018	matriculas
15/01/2018	Ordinaria		OPEL	ZAFIRA TOURER	ImportaciónUE	W0VPD9EC8J1082409	40	Gasolina	1364	10,58	1538	2320	7			0	1		M	M	1	15/01/2018	28411		N	X	OPEA3UZR	Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	103,00	7	143	N								EADLC12	BX2M3JTPA7	OPEL AUTOMOBILE GMBH	1613	2320	M1	AF	0	EURO 6W	0	1000		000000						2760	1577	1577	M		N			15/01/2018	matriculas
15/01/2018	Ordinaria		SKODA	OCTAVIA	ImportaciónUE	TMBJG7NE8J0219724	40	Diesel	1598	11,64	0	1912	5			0	1		M	M	1	15/01/2018	28294		N	X	SKO00G7Z	Particular PART-Sin especificar	28125	ROBLEDO DE CHAVELA	85,00	5	103	S								ACDDYAX0	NFD7FD7CW002STVLN617	SKODA AUTO A.S.	1342	1912	M1	AC	0	EURO 6W	0	1002		000000						2667	1549	1540	M		N	0		15/01/2018	matriculas
15/01/2018	Ordinaria		TOYOTA	TOYOTA AURIS	ImportaciónUE	SB1MS3JE50E383366	40	Gasolina	1798	12,49	0	1815	5			0	1	SAA (SANTIAGO) (LUGO)	LU	LU	1	15/01/2018	27188		N	X	TOYB0584	Particular PART-Sin especificar	27028	LUGO	73,00	5	82	N								ZWE186(H)	ZWE186L-DHXNBW(9W)	TOYOTA MOTOR EUROPE NV/SA	1470	1815	M1	AF	0	EURO 6 W	0	1000	HEV	000000						2600	1525	1515	M		N		ND	15/01/2018	matriculas
15/01/2018	Ordinaria		BMW	X3 XDRIVE20D	ImportaciónUE	WBATX31070LC22753	40	Diesel	1995	13,29	0	2420	5			0	1		M	M	1	15/01/2018	28108		N	X	BMW20241	Particular PART-Sin especificar	28006	ALCOBENDAS	140,00	5	132	S								TX31	CA150000	BAYERISCHE MOTOREN WERKE AG	1825	2420	M1	AC	0	EURO 6 Z	0	1000		000000						2864	1620	1636	M		S	1.7		15/01/2018	matriculas
15/01/2018	Ordinaria		OPEL	ZAFIRA TOURER	ImportaciónUE	W0VPD9EC4J1088952	40	Gasolina	1364	10,58	1538	2320	7			0	1		M	M	1	15/01/2018	28411		N	X	OPEA3UZR	Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	103,00	7	143	N								EADLC12	BX2M3JTPA7	OPEL AUTOMOBILE GMBH	1613	2320	M1	AF	0	EURO 6W	0	1000		000000						2760	1577	1577	M		N			15/01/2018	matriculas
15/01/2018	Ordinaria		MAZDA	MAZDA 3	ImportaciónNoComunitaria	3MZBN64660M331514	40	Gasolina	1998	13,30	0	1815	5			0	1	SARRION	TE	TE	1	15/01/2018	44460		N	D	MAZ01246	Particular PART-Sin especificar	44210	SARRION	88,00	5	119	N								646	61W0	MAZDA MOTOR CORPORATION	1366	1815	M1	AB	0	EURO 6W	0	1000		000000						2700	1555	1560	M		N			15/01/2018	matriculas
15/01/2018	Ordinaria		HARLEY DAVIDSON	FAT BOY	ImportaciónUE	5HD1YFJC3JC040508	50	Gasolina	1745	12,79	0	0	2			0	1		M	M	1	15/01/2018	28042		N	D		Particular PART-Sin especificar	28079	MADRID	64,00	2	128	N								LJ1	GQYHFO	HARLEY-DAVIDSON MOTOR COMPANY	317	533	*07		0	EURO 4	0	0400		000000						1665	0	0	M			0		15/01/2018	matriculas
15/01/2018	Ordinaria		DACIA	DUSTER	ImportaciónUE	UU1HSDCW659473066	40	Gasolina	1197	9,78	1201	1751	5			0	1	VEGA (ILLAS)	O	O	1	15/01/2018	33416		N	D	DACABA8T	Particular PART-Sin especificar	33030	ILLAS	92,00	5	138	N								HSDCW	HSDCW6	AUTOMOBILE DACIA, S.A.	1276	1751	M1	AC	0	EURO 6W	0	1000		000000						2673	1560	1567	M		N			15/01/2018	matriculas
15/01/2018	Ordinaria		MITSUBISHI	ECLIPSE CROSS 150T CVT	ImportaciónNoComunitaria	JMBXTGK1WJZ002141	40	Gasolina	1499	11,20	0	2150	5			0	1		B	B	1	15/01/2018	8243		N	D		Particular PART-Sin especificar	8113	MANRESA	120,00	5	159	N								GK121	ACBACCA5BAAA	MITSUBISHI MOTORS CORPORATION	1595	2150	M1	AC	0	EURO 6 W	0	1000		000000						2670	1545	1545	M		N			15/01/2018	matriculas
