FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
16/01/2018	Ordinaria		LEXUS	LEXUS NX300H	FabricaciónNacional	JTJYWRBZ802017230	40	Gasolina	2494	15,20	0	2330	5			0	1		MU	MU	1	16/01/2018	30003		N	D	LEXN0470	Particular PART-Sin especificar	30030	MURCIA	114,00	5	121	N								AYZ10(W)	AYZ10L-AWXLBW(2E)	TOYOTA MOTORSPORT GMBH	1863	2330	M1	AF	0	EURO 6 W	0	1000	HEV	000000		TOYOTA MOTOR EUROPE NV/SA	AZ1	AYZ10(W)	AYZ10L-AWXLBW(2E)	2660	1580	1585	M		N		ND	16/01/2018	matriculas
16/01/2018	VehículoEspecial		J.C.B.	531770AG F	ImportaciónUE	JCB5TA2GLH2569215	7I	Diesel	4399	21,37	7260	10250	1			0	1		NA	Z	1	16/01/2018	31593		N	X		Particular PART-Agrícola	31105	FITERO	81,00	1		N								5TA2G	ND	J.C. BAMFORD EXCAVATORS LTD	7335	10250	MAA		0	ND	0	5500		000000						2750	1814	1814	M		N			16/01/2018	matriculas
16/01/2018	Ordinaria		BMW	MINI ONE	ImportaciónUE	WMWRA31070TA77998	40	Gasolina	1598	11,64	0	1495	4			0	1		SS	SS	1	16/01/2018	20303	05/12/2005	U	D		Particular PART-Sin especificar	20045	IRUN	66,00	4	164	N								RA31	31	BAYERISCHE MOTOREN WERKE AG	1140	1495	M1	AB	0	EURO 4	0	1000		000000	BMW	BAYERISCHE MOTOREN WERKE AG	R50	RA31	31	2467	1460	1466	M		N			16/01/2018	matriculas
16/01/2018	Ordinaria		RENAULT	CLIO	ImportaciónUE	VF15RSN0A59676953	40	Gasolina	1149	9,54	1059	1564	5			0	1		V	V	1	16/01/2018	46013		N	D	RENABALJ	Particular PART-Sin especificar	46250	VALENCIA	54,00	5	127	N								5RSN	5RSN0A	RENAULT, S.A.S.	1134	1564	M1	AB	0	EURO 6W	0	1000		000000						2589	1501	1505	M		N			16/01/2018	matriculas
16/01/2018	Ordinaria		CITROEN	C1 PURETECH 82 5 PUERT	ImportaciónUE	VF7PAHMTCHR808039	40	Gasolina	1199	8,73	0	1240	4			0	1	CHAYOFA	TF	TF	1	16/01/2018	38652		N	D		Particular PART-Sin especificar	38006	ARONA	60,00	4	99	N								A	HMTC-H1A000	-	940	1240	M1	AB	0	EURO 6	0	1000		000000		AUTOMOBILES CITROEN				2340	1430	1420	M		-	-	-	16/01/2018	matriculas
16/01/2018	Ordinaria		SUZUKI	JIMNY	ImportaciónNoComunitaria	JSAFJB43V00724436	25	Gasolina	1328	10,41	0	1420	4			0	1	BARRIOS, LOS	CA	CA	1	16/01/2018	11370		N	D	SUZ00160	Particular PART-Sin especificar	11008	LOS BARRIOS	62,40	4	162	N								B43V	5MT	SUZUKI MOTOR CORPORATION LTD	1135	1420	M1G	AC	0	EURO 6W	0	1033		000000						2250	1355	1365	M					16/01/2018	matriculas
16/01/2018	Ordinaria		OPEL	ASTRA SPORTS TOURER+	ImportaciónUE	W0VBE8EC0J8024545	40	Gasolina	1399	10,74	1237	1885	5			0	1		M	M	1	16/01/2018	28411		N	X	OPEA3WIG	Público PUBL-Alquiler sin conductor	28090	MORALZARZAL	110,00	5	117	N								DA0DBAB12	BK2F3KHGK5	OPEL AUTOMOBILE GMBH	1312	1885	M1	AC	0	EURO 6W	0	1000		000000						2662	1548	1565	M		N			16/01/2018	matriculas
16/01/2018	Ordinaria		DACIA	DOKKER	ImportaciónNoComunitaria	UU10SDCV558803598	40	Gasolina	1598	11,64	1164	1764	5			0	1		GI	GI	1	16/01/2018	17003		N	D	DACABA9C	Particular PART-Sin especificar	17079	GIRONA	75,00	5	140	N								0SDCV	0SDCV5	AUTOMOBILE DACIA, S.A.	1239	1764	M1	AC	0	EURO 6W	0	1000		000000						2810	1492	1478	M		N			16/01/2018	matriculas
16/01/2018	Ordinaria		DACIA	SANDERO	ImportaciónNoComunitaria	UU15SDL1C59289224	40	Gasolina	898	7,34	1040	1550	5			0	1	RODA DE BARA	T	T	1	16/01/2018	43883		N	D	DACABA8F	Particular PART-Sin especificar	43131	RODA DE BARA	66,00	5	115	N								5SDL1	5SDL1C	AUTOMOBILE DACIA, S.A.	1115	1550	M1	AB	0	EURO 6W	0	1000		000000						2589	1497	1486	M		N			16/01/2018	matriculas
16/01/2018	Ordinaria		HYUNDAI	SANTA FE	ImportaciónNoComunitaria	KMHSW81XDJU800216	40	Diesel	2199	14,10	0	2600	7			0	1		C	C	1	16/01/2018	15009		N	D	HYU01023	Particular PART-Sin especificar	15030	A CORU?A	147,00	7	174	N								C7D14	A62BZ1	HYUNDAI MOTOR COMPANY	1940	2600	M1	AC	0	EURO 6W	0	1000		000000						2700	1633	1644	M			0		16/01/2018	matriculas
