FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
09/01/2018	Remolque		IBERTRAILER	S3PE	FabricaciónNacional	VV9S3PE00HV168265	S0		0	0,00	0	35000	0			0	1		V	V	1	09/01/2018	46190		N	X		Público PUBL-Sin especificar	46214	RIBA ROJA DE TURIA	0,00	0		N								08CNX	390AA101F5100	CHASIS VALENCIA, S.L.L.	5200	39000	O4	DA08	0		0	4312		000000						1310	2040	2040	0		N			09/01/2018	matriculas
09/01/2018	Ordinaria		KEEWAY	SUPERLIGHT, SPEEDLIGHT	ImportaciónNoComunitaria	LBBJ28009HB828006	50	Gasolina	124	1,44	150	0	2			0	1		SE	SE	1	09/01/2018	41015		N	D		Particular PART-Sin especificar	41091	SEVILLA	7,80	2	54	N								0	0	ZHEJIANG QIANJIANG MOTORCYCLE CO LTD	162	352	*05		0	EURO 4	0	0400		000000						1440	0	0	M					09/01/2018	matriculas
09/01/2018	Ordinaria		MERCEDES-BENZ	ACTROS 1848LS	ImportaciónUE	WDB96340310219264	81	Diesel	12809	47,73	0	18000	2			0	1		A	A	1	09/01/2018	3450		N	X		Público PUBL-Sin especificar	3021	BANYERES DE MARIOLA	350,00	2		N								KSDM3CT21AXA030	A080J1GADSBXX	DAIMLER AG	8413	18000	N3	BC	0	EUROVI	0	2300		000000						3850	0	0	M					09/01/2018	matriculas
09/01/2018	Ordinaria		JEEP	WRANGLER UNLIMIT	ImportaciónUE	1C4HJWE50GL300766	25	Diesel	2776	16,21	1998	2585	5			0	1	MARRATXI	IB	IB	1	09/01/2018	7141	23/11/2016	U	D		Particular PART-Sin especificar	7036	MARRATXI	147,00	5	239	N								JXJF9	G5H63A	ND	2073	2585	M1G	AF	0	EURO 6W	0	1033		000000						2947	1572	1572	M		N	0		09/01/2018	matriculas
09/01/2018	Ordinaria		HUSQVARNA	HUSQVARNA FE 450	ImportaciónUE	VBKUAA402JM330875	50	Gasolina	450	3,12	0	335	1			0	1	GIMENELLS	L	L	1	09/01/2018	25112		N	D		Particular PART-Sin especificar	25912	GIMENELLS I PLA DE FONT	12,00	1	82	N								C	N.A	KTM AG	120	335	L3E		0	EURO 4	0	0400		000000						1476	0	0	M					09/01/2018	matriculas
09/01/2018	Ordinaria		YAMAHA	CZD300-A (X-MAX300)	ImportaciónUE	MH3SH081000014575	50	Gasolina	292	2,41	0	0	2			0	1		MA	MA	1	09/01/2018	29600		N	D		Particular PART-Sin especificar	29069	MARBELLA	20,60	2	74	N								A	1	YAMAHA INDONESIA MOTOR MANUFACTURING	179	340	*06		0	EURO 4	0	0400		000000						1540	0	0	M					09/01/2018	matriculas
09/01/2018	Ordinaria		SEAT	ALHAMBRA	ImportaciónUE	VSSZZZ7MZ2V515320	40	Diesel	1896	12,90	0	2470	7			0	1		B	B	1	09/01/2018	8205	18/12/2001	U	D		Particular PART-Sin especificar	8187	SABADELL	85,00	7	173	N								SEA8CAUYX01	NSGFM62N027Q	ND	1823	2470	M1	AF	0	EURO 3	0	1000		000000	SEAT	ND	7MS	SEA8CAUYX01	NSGFM62N027Q	2835	0	0	M		N			09/01/2018	matriculas
09/01/2018	Ordinaria		MERCEDES-BENZ	C 220 CDI	ImportaciónUE	WDB2021331A819799	40	Diesel	2148	13,91	0	1890	5			0	1		ML	ML	B	09/01/2018	52005	30/09/1999	U	D		Particular PART-Sin especificar	52001	MELILLA	92,00	5	178	N								H006C0	ND	DAIMLERCHRYSLER AG	1440	1890	M1	AA	0	EURO 2	0	1000		000000						2690	1499	1464	M		N			09/01/2018	matriculas
09/01/2018	Ordinaria		LAND ROVER	DISCOVERY SPORT	ImportaciónUE	SALCA2BN2JH744533	25	Diesel	1999	13,31	1846	2505	5			0	1	TORELLO	B	B	1	09/01/2018	8570		N	D		Particular PART-Sin especificar	8285	TORELLO	132,00	5	139	N								S5CD2F	A5A5	JAGUAR LAND ROVER LIMITED	1846	2505	M1G	AC	0	EURO 6	0	1033		000000						2741	1621	1630	M					09/01/2018	matriculas
09/01/2018	Ordinaria		MERCEDES-BENZ	V 250 D	ImportaciónUE	WDF44781313409379	40	Diesel	2143	13,88	0	3100	7			0	1		M	TO	1	09/01/2018	28037		N	D		Particular PART-Sin especificar	28079	MADRID	140,00	7	158	N								KLA8L310N	2FLU7T27BE	DAIMLER AG	2145	3100	M1	AC	0	EURO6W	0	1000		000000						3200	1666	1646	M					09/01/2018	matriculas
09/01/2018	Ordinaria		DACIA	DOKKER	ImportaciónNoComunitaria	UU18SDPH559655879	20	Diesel	1461	11,02	1206	1956	2			0	1		B	B	1	09/01/2018	8256		N	X	DACABAT7	Particular PART-Sin especificar	8002	AGUILAR DE SEGARRA	55,00	2	108	S								8SDPH	8SDPH5	AUTOMOBILE DACIA, S.A.	1281	1956	N1	BB	0	EURO 6X	0	2420		000000						2810	1492	1478	M		N			09/01/2018	matriculas
09/01/2018	Ordinaria		TOYOTA	TOYOTA RAV4	ImportaciónNoComunitaria	JTMWRREV30D063434	40	Gasolina	2494	15,20	0	2205	5			0	1		B	B	1	09/01/2018	8870		N	D	TOYV0667	Particular PART-Sin especificar	8270	SITGES	114,00	5	116	N								AVA42(N)	AVA42L-ANXMBW(5T)	TOYOTA MOTOR EUROPE NV/SA	1745	2205	M1	AF	0	EURO 6 W	0	1000	HEV	000000						2660	1560	1560	M		N		ND	09/01/2018	matriculas
09/01/2018	Ordinaria		RENAULT	MASTER	ImportaciónUE	VF1MA000759529168	20	Diesel	2299	14,47	2024	3500	3			0	1		AL	AL	1	09/01/2018	4140		N	D	RENABAM7	Particular PART-Sin especificar	4032	CARBONERAS	107,00	3	186	N								FM9T	MSB31063J3T0	RENAULT, S.A.S.	2500	3500	N1	BB	0	EURO 6Y	0	2425		000000						4332	1750	1730	M		N			09/01/2018	matriculas
